"","country","cohort_size","current_cov","curr_vacc_cohort_size","future_cov","future_vacc_cohort_size","curr_cc_prev","curr_mort_prev","curr_cost","curr_cost_prev","proj_cc_prev","proj_mort_prev","proj_cost","proj_cost_prev","year","current_net_cost","country_name","region","income_group"
"53","FJI",8391.72,0.89,7347.6,0.9,7347.6,204.17,167.77,304879.68,169028.71,206.46,169.65,308305.3,170927.91,2020,135850.97,"Fiji","East Asia & Pacific","Upper middle income"
"54","FRA",392946.14,0.37,352097.1,0.9,352097.1,1015.94,485.79,41254043.55,1408392.42,2471.21,1181.66,100347673.5,3425819.41,2020,39845651.13,"France","Europe & Central Asia","High income"
"55","FSM",1225.75,0.28,1056.6,0.9,1056.6,8.02,6.22,13793.09,5616.2,25.77,20,44334.94,18052.06,2020,8176.89,"Micronesia, Fed. Sts.","East Asia & Pacific","Lower middle income"
"56","GAB",24347.49,0,20386.8,0.9,20386.8,0,0,0,0,533.56,328.48,855430.13,236655.2,2020,0,"Gabon","Sub-Saharan Africa","Upper middle income"
"57","GBR",390982.89,0.64,349952.4,0.9,349952.4,1688.61,633.34,70923686.4,2467337.07,2374.6,890.63,99736434,3469692.76,2020,68456349.33,"United Kingdom","Europe & Central Asia","High income"
"58","GEO",24497.29,0.22,21634.2,0.9,21634.2,53.17,35.34,126920.64,38095.95,217.5,144.58,519220.8,155847.08,2020,88824.69,"Georgia","Europe & Central Asia","Upper middle income"
"59","GHA",372165.24,0,305875.8,0.9,305875.8,0,0,0,0,7957.15,5854.11,7341019.2,13324881.37,2020,0,"Ghana","Sub-Saharan Africa","Lower middle income"
"60","GIN",192363.2,0,150854.4,0.9,150854.4,0,0,0,0,5700.39,4585.29,2111961.6,4607604.59,2020,0,"Guinea","Sub-Saharan Africa","Low income"
"61","GMB",32707.93,0,26718.3,0.9,26718.3,0,0,0,0,1151.93,1037.94,374056.2,1335242.22,2020,0,"Gambia, The","Sub-Saharan Africa","Low income"
"62","GNB",27732.41,0,21786.3,0.9,21786.3,0,0,0,0,649.56,529.74,305008.2,432155.53,2020,0,"Guinea-Bissau","Sub-Saharan Africa","Low income"
"63","GNQ",16317.71,0,12782.7,0.9,12782.7,0,0,0,0,288.81,190.07,3643069.5,134131.09,2020,0,"Equatorial Guinea","Sub-Saharan Africa","Upper middle income"
"64","GRC",53722.27,0,48135.6,0.9,48135.6,0,0,0,0,408.34,193.37,13718646,516919.42,2020,0,"Greece","Europe & Central Asia","High income"
"65","GTM",194464.9,0.2,168543.9,0.9,168543.9,799.12,576.68,1571578.23,532786.84,3596.05,2595.08,7072102.04,2397540.79,2020,1038791.39,"Guatemala","Latin America & Caribbean","Upper middle income"
"66","GUY",7113.27,0.25,6144.3,0.9,6144.3,44.32,28.11,40962,37202.21,159.54,101.21,147463.2,133927.95,2020,3759.79,"Guyana","Latin America & Caribbean","Upper middle income"
"67","HND",103979.9,0.47,90516.6,0.9,90516.6,781.15,536.13,1134474.72,750794.78,1495.81,1026.62,2172398.4,1437692.13,2020,383679.94,"Honduras","Latin America & Caribbean","Lower middle income"
"68","HRV",21120.29,0,18879.3,0.9,18879.3,0,0,0,0,175.84,88.59,5380600.5,241117.75,2020,0,"Croatia","Europe & Central Asia","High income"
"69","HTI",132039.41,0,106630.2,0.9,106630.2,0,0,0,0,1488.97,1238.19,1492822.8,1294203.64,2020,0,"Haiti","Latin America & Caribbean","Lower middle income"
"70","HUN",48049.76,0.85,42961.5,0.9,42961.5,566.65,242.42,11563803.75,494983.72,599.98,256.68,12244027.5,524100.41,2020,11068820.03,"Hungary","Europe & Central Asia","High income"
"71","IDN",2288232.02,0.07,1987232.4,0.9,1987232.4,3425.17,2454.27,3709500.48,2358311.7,44037.95,31554.85,47693577.6,30321150.44,2020,1351188.78,"Indonesia","East Asia & Pacific","Lower middle income"
"72","IND",12962049.58,0,10864462.5,0.9,10864462.5,0,0,0,0,192885.44,139422.71,260747100,123514549.02,2020,0,"India","South Asia","Lower middle income"
"73","IRL",35469.3,0.77,31782.6,0.9,31782.6,237.34,103.14,7749657.3,347497.31,277.41,120.55,9058041,406165.69,2020,7402159.99,"Ireland","Europe & Central Asia","High income"
"74","IRN",622972.49,0,548244.9,0.9,548244.9,0,0,0,0,1831.13,1534.82,23004356,3170562.99,2020,0,"Iran, Islamic Rep.","Middle East & North Africa","Lower middle income"
"75","IRQ",457057.39,0,395565.3,0.9,395565.3,0,0,0,0,825.71,639.93,16597919.99,372106.62,2020,0,"Iraq","Middle East & North Africa","Upper middle income"
"76","ISL",2266.16,0.9,2034,0.9,2034,11.61,7.31,579690,18236.78,11.61,7.31,579690,18236.78,2020,561453.22,"Iceland","Europe & Central Asia","High income"
"77","ISR",71845.94,0.55,64341.9,0.9,64341.9,199.4,139.09,11206214.25,294324.24,326.29,227.6,18337441.5,481621.49,2020,10911890.01,"Israel","Middle East & North Africa","High income"
"78","ITA",280037.99,0.27,250998.3,0.9,250998.3,427.93,163.72,21460354.65,602720.16,1426.43,545.72,71534515.5,2009067.21,2020,20857634.49,"Italy","Europe & Central Asia","High income"
"79","JAM",22601.5,0.03,19955.7,0.9,19955.7,13.38,9.81,27911.37,14637.77,401.53,294.17,837341.17,439133.13,2020,13273.6,"Jamaica","Latin America & Caribbean","Upper middle income"
"80","JOR",115772.78,0,101808.9,0.9,101808.9,0,0,0,0,372.09,298.67,4271901.44,361825.08,2020,0,"Jordan","Middle East & North Africa","Upper middle income"
"81","JPN",542840.54,0.01,486744.3,0.9,486744.3,61.64,22.84,1541356.95,93339.67,5547.39,2056.03,138722125.5,8400570.22,2020,1448017.28,"Japan","East Asia & Pacific","High income"
"82","KAZ",161463.76,0,141729.3,0.9,141729.3,0,0,0,0,1907.27,1002.7,5946961.43,2164319.9,2020,0,"Kazakhstan","Europe & Central Asia","Upper middle income"
"83","KEN",721098.78,0.16,605041.2,0.9,605041.2,2646.62,1871.51,1505880.32,2347031.42,14887.24,10527.23,8470576.8,13202051.76,2020,-841151.1,"Kenya","Sub-Saharan Africa","Lower middle income"
"84","KGZ",59886.4,0,52194.6,0.9,52194.6,0,0,0,0,740.75,518.32,730724.4,607343.1,2020,0,"Kyrgyz Republic","Europe & Central Asia","Lower middle income"
"85","KHM",170029.39,0,144734.4,0.9,144734.4,0,0,0,0,1811.48,1298.8,2026281.6,1342429.33,2020,0,"Cambodia","East Asia & Pacific","Lower middle income"
"86","KIR",1460.69,0,1229.4,0.9,1229.4,0,0,0,0,35.52,29.33,29505.6,25154.29,2020,0,"Kiribati","East Asia & Pacific","Lower middle income"
"87","KOR",220258.01,0,197339.4,0.9,197339.4,0,0,0,0,1541.77,845.23,56241729,1097243.71,2020,0,"Korea, Rep.","East Asia & Pacific","High income"
"88","KWT",27882.88,0,24811.2,0.9,24811.2,0,0,0,0,69,51.07,7071192,43743.26,2020,0,"Kuwait","Middle East & North Africa","High income"
"89","LAO",80714.62,0,67495.5,0.9,67495.5,0,0,0,0,715.07,491.6,1619892,604309.99,2020,0,"Lao PDR","East Asia & Pacific","Lower middle income"
"90","LBN",52870.06,0,46945.8,0.9,46945.8,0,0,0,0,205.54,148.02,1969845.77,200056.73,2020,0,"Lebanon","Middle East & North Africa","Lower middle income"
"91","LBR",68440.93,0.18,55158.3,0.9,55158.3,394.28,325.55,154443.24,243983.98,1971.41,1627.76,772216.2,1219919.9,2020,-89540.74,"Liberia","Sub-Saharan Africa","Low income"
"92","LBY",62170.75,0,54855,0.9,54855,0,0,0,0,438.12,341.71,2301715.8,268628.23,2020,0,"Libya","Middle East & North Africa","Upper middle income"
"93","LCA",1103.17,0.74,974.7,0.9,974.7,17.13,13.67,33627.58,14247.41,20.84,16.62,40898.41,17327.93,2020,19380.17,"St. Lucia","Latin America & Caribbean","Upper middle income"
"94","LKA",174203.42,0.51,154852.2,0.9,154852.2,877.24,543.53,2105989.92,650767.15,1548.07,959.18,3716452.8,1148412.62,2020,1455222.77,"Sri Lanka","South Asia","Lower middle income"
"95","LSO",23700.36,0,19001.7,0.9,19001.7,0,0,0,0,703.73,521.54,456040.8,571846.3,2020,0,"Lesotho","Sub-Saharan Africa","Lower middle income"
"96","LTU",11481.01,0.68,10256.4,0.9,10256.4,123.77,59.93,325159.79,102683.9,163.81,79.32,430358.54,135905.16,2020,222475.89,"Lithuania","Europe & Central Asia","High income"
"97","LUX",3086.13,0,2769.3,0.9,2769.3,0,0,0,0,16.85,9.08,789250.5,24572.24,2020,0,"Luxembourg","Europe & Central Asia","High income"
"98","LVA",10348.4,0.45,9213.3,0.9,9213.3,66.22,36.15,193295.03,54962.61,132.43,72.29,386590.07,109925.22,2020,138332.42,"Latvia","Europe & Central Asia","High income"
"99","MAR",312074.83,0,271454.4,0.9,271454.4,0,0,0,0,3051.94,1927.88,11390226.62,1961692.86,2020,0,"Morocco","Middle East & North Africa","Lower middle income"
"100","MDA",21702.46,0.4,19198.8,0.9,19198.8,102.65,63.21,204787.2,112630.49,230.95,142.23,460771.2,253418.6,2020,92156.71,"Moldova","Europe & Central Asia","Upper middle income"
"101","MDG",356196.96,0,298214.1,0.9,298214.1,0,0,0,0,10118.47,7848.87,4174997.4,7999491.32,2020,0,"Madagascar","Sub-Saharan Africa","Low income"
"102","MDV",3343,0.68,2959.2,0.9,2959.2,51.8,35.36,93815.85,33923.01,68.55,46.8,124168.03,44898.1,2020,59892.84,"Maldives","South Asia","Upper middle income"
"103","MEX",1106936.58,0.05,977087.7,0.9,977087.7,644.8,370.41,2277699.99,607650.56,11606.33,6667.34,40998599.89,10937710.02,2020,1670049.43,"Mexico","Latin America & Caribbean","Upper middle income"
"104","MHL",633.16,0.17,545.79,0.9,545.79,2.78,2.26,4325.77,1919.85,14.74,11.95,22901.16,10163.9,2020,2405.92,"Marshall Islands","East Asia & Pacific","Upper middle income"
"105","MKD",10834.61,0.3,9638.1,0.9,9638.1,20.1,13.34,134804.89,13810.68,60.29,40.01,404414.68,41432.04,2020,120994.21,"North Macedonia","Europe & Central Asia","Upper middle income"
"106","MLI",321679.74,0,245482.2,0.9,245482.2,0,0,0,0,6098.03,4992.72,3436750.8,3729149.07,2020,0,"Mali","Sub-Saharan Africa","Low income"
"107","MLT",1973.77,0.85,1764.9,0.9,1764.9,6.91,5.28,475052.25,10430.87,7.32,5.59,502996.5,11044.45,2020,464621.38,"Malta","Middle East & North Africa","High income"
"108","MMR",515165.66,0,434754,0.9,434754,0,0,0,0,8245.88,6136.59,6086556,5232422.96,2020,0,"Myanmar","East Asia & Pacific","Lower middle income"
"109","MNE",3831.91,0,3408.3,0.9,3408.3,0,0,0,0,67.48,41.4,143012.27,45756.47,2020,0,"Montenegro","Europe & Central Asia","Upper middle income"
"110","MNG",28721.23,0,24957.9,0.9,24957.9,0,0,0,0,437.81,400.49,598989.6,408433.38,2020,0,"Mongolia","East Asia & Pacific","Lower middle income"
"111","MOZ",456469.89,0,364983.3,0.9,364983.3,0,0,0,0,12612.82,10431.73,5109766.2,10361686.69,2020,0,"Mozambique","Sub-Saharan Africa","Low income"
"112","MRT",58618.51,0,47601.9,0.9,47601.9,0,0,0,0,1021.35,775.5,666426.6,536236.58,2020,0,"Mauritania","Sub-Saharan Africa","Lower middle income"
"113","MUS",7979.56,0.74,7073.1,0.9,7073.1,84.15,59.23,244025.09,50589.81,102.34,72.04,296787.28,61528.14,2020,193435.28,"Mauritius","Sub-Saharan Africa","Upper middle income"
"114","MWI",284236.63,0.77,231692.4,0.9,231692.4,9416.54,7722.06,2775160.08,15383488.69,11006.34,9025.78,3243693.6,17980701.07,2020,-12608328.61,"Malawi","Sub-Saharan Africa","Low income"
"115","MYS",237016.85,0.84,211445.1,0.9,211445.1,2140.58,1782.18,8280753.97,1521404.31,2293.48,1909.48,8872236.4,1630076.04,2020,6759349.66,"Malaysia","East Asia & Pacific","Upper middle income"
"116","NAM",30010.72,0,25434,0.9,25434,0,0,0,0,851.82,612.44,1067210.64,737644.83,2020,0,"Namibia","Sub-Saharan Africa","Upper middle income"
"117","NER",370116.29,0,289031.4,0.9,289031.4,0,0,0,0,2158.77,1854.11,4046439.6,1249295.2,2020,0,"Niger","Sub-Saharan Africa","Low income"
"118","NGA",3012164.54,0,2271546.9,0.9,2271546.9,0,0,0,0,25599.08,19873.44,54517125.6,20842829.32,2020,0,"Nigeria","Sub-Saharan Africa","Lower middle income"
"119","NIC",63463.24,0,55609.2,0.9,55609.2,0,0,0,0,1218.04,830.2,1334620.8,936115.64,2020,0,"Nicaragua","Latin America & Caribbean","Lower middle income"
"120","NLD",91073.9,0.63,81576,0.9,81576,326.57,141.45,16274412,456536.86,466.53,202.07,23249160,652195.51,2020,15817875.14,"Netherlands","Europe & Central Asia","High income"
"121","NOR",31534.33,0.9,28281.6,0.9,28281.6,260.5,102.24,8060256,366417.56,260.5,102.24,8060256,366417.56,2020,7693838.44,"Norway","Europe & Central Asia","High income"
"122","NPL",306598.44,0,261596.7,0.9,261596.7,0,0,0,0,5639.52,4431.67,3662353.8,4150242.14,2020,0,"Nepal","South Asia","Lower middle income"
"123","NZL",31775.88,0.67,28432.8,0.9,28432.8,110.05,69.94,6032492.4,181501.38,147.82,93.96,8103348,243807.82,2020,5850991.02,"New Zealand","East Asia & Pacific","High income"
"124","OMN",30373.54,0,27005.4,0.9,27005.4,0,0,0,0,192.55,147.98,7696539,127410.47,2020,0,"Oman","Middle East & North Africa","High income"
"125","PAK",2494662.71,0,2032116.3,0.9,2032116.3,0,0,0,0,9541.36,6648.38,48770791.2,7615788.44,2020,0,"Pakistan","South Asia","Lower middle income"
"126","PAN",36939.14,0.44,32498.1,0.9,32498.1,219.68,157.45,666658.8,203348.57,449.34,322.06,1363620.28,415940.25,2020,463310.23,"Panama","Latin America & Caribbean","High income"
"127","PER",287058.99,0.16,252416.7,0.9,252416.7,1103.65,795.55,1882916.4,694078.13,6208.02,4474.99,10591404.73,3904189.51,2020,1188838.27,"Peru","Latin America & Caribbean","Upper middle income"
"128","PHL",1098589.16,0.05,957316.5,0.9,957316.5,787,566.51,2231611.13,568111.36,14165.96,10197.09,40169000.34,10226004.48,2020,1663499.77,"Philippines","East Asia & Pacific","Lower middle income"
"129","PNG",103723.02,0,86759.1,0.9,86759.1,0,0,0,0,2017.79,1538.84,2082218.4,1464257.83,2020,0,"Papua New Guinea","East Asia & Pacific","Lower middle income"
"130","POL",198612.43,0,177612.3,0.9,177612.3,0,0,0,0,2164.43,1346.41,50619505.5,1353417.02,2020,0,"Poland","Europe & Central Asia","High income"
"131","PRT",48374.28,0.78,43354.8,0.9,43354.8,376.24,189.48,10708635.6,539394.12,434.13,218.63,12356118,622377.83,2020,10169241.48,"Portugal","Europe & Central Asia","High income"
"132","PRY",68398.96,0.16,59842.8,0.9,59842.8,326.21,242,446400.69,295827.07,1834.91,1361.26,2511003.89,1664027.28,2020,150573.62,"Paraguay","Latin America & Caribbean","Upper middle income"
"133","PSE",59359.3,0,52118.1,0.9,52118.1,0,0,0,0,468.67,358.09,2186875.48,455747.03,2020,0,"West Bank and Gaza","Middle East & North Africa","Lower middle income"
"134","QAT",12169.78,0,10844.1,0.9,10844.1,0,0,0,0,42.08,46.71,3090568.5,27786.66,2020,0,"Qatar","Middle East & North Africa","High income"
"135","ROU",109156.45,0,96955.2,0.9,96955.2,0,0,0,0,1801.07,1075.99,4068240.19,1274736.58,2020,0,"Romania","Europe & Central Asia","High income"
"136","RUS",805045.47,0,715559.4,0.9,715559.4,0,0,0,0,7556.4,3969.79,30024872.42,8200366.84,2020,0,"Russian Federation","Europe & Central Asia","Upper middle income"
"137","RWA",169977.78,0.68,140960.7,0.9,140960.7,2692.79,2164.35,1491050.96,1909324.57,3563.98,2864.58,1973449.8,2527047.22,2020,-418273.61,"Rwanda","Sub-Saharan Africa","Low income"
"138","SAU",265841.11,0,235287.9,0.9,235287.9,0,0,0,0,822.22,581.72,67057051.5,579507.4,2020,0,"Saudi Arabia","Middle East & North Africa","High income"
"139","SDN",575062.66,0,473139.9,0.9,473139.9,0,0,0,0,3584.53,2794.85,11355357.6,8023423.95,2020,0,"Sudan","Sub-Saharan Africa","Low income"
"140","SEN",223122.8,0.31,186713.1,0.9,186713.1,2112.73,1673.33,1543494.96,1185208.46,6133.72,4858.05,4481114.4,3440927.77,2020,358286.5,"Senegal","Sub-Saharan Africa","Lower middle income"
"141","SGP",24008.44,0,21551.4,0.9,21551.4,0,0,0,0,196.02,146,6142149,301697.4,2020,0,"Singapore","East Asia & Pacific","High income"
"142","SLB",7767.58,0.19,6799.5,0.9,6799.5,37.48,26.99,34450.8,29134.34,177.52,127.85,163188,138004.78,2020,5316.46,"Solomon Islands","East Asia & Pacific","Lower middle income"
"143","SLE",121423.93,0,89614.8,0.9,89614.8,0,0,0,0,1269.3,1032.73,1254607.2,1155775.19,2020,0,"Sierra Leone","Sub-Saharan Africa","Low income"
"144","SLV",58068.29,0,51006.6,0.9,51006.6,0,0,0,0,771.58,597.69,2140236.94,607808.09,2020,0,"El Salvador","Latin America & Caribbean","Lower middle income"
"145","SOM",251207.89,0,190452.6,0.9,190452.6,0,0,0,0,3328.73,2811.66,2666336.4,2007454.79,2020,0,"Somalia","Sub-Saharan Africa","Low income"
"146","SRB",47701.39,0,42606,0.9,42606,0,0,0,0,649.73,376.67,1787747.76,476073.77,2020,0,"Serbia","Europe & Central Asia","Upper middle income"
"147","STP",3050.46,0,2610,0.9,2610,0,0,0,0,95.7,91.82,62640,82671.44,2020,0,"São Tomé and Príncipe","Sub-Saharan Africa","Lower middle income"
"148","SUR",5099.85,0.04,4469.4,0.9,4469.4,4.08,2.88,8334.93,4897.68,91.69,64.7,187536.02,110197.78,2020,3437.25,"Suriname","Latin America & Caribbean","Upper middle income"
"149","SVK",28136.25,0,25141.5,0.9,25141.5,0,0,0,0,366.14,185.22,7165327.5,220135.49,2020,0,"Slovak Republic","Europe & Central Asia","High income"
