"","country","cohort_size","current_cov","curr_vacc_cohort_size","future_cov","future_vacc_cohort_size","curr_cc_prev","curr_mort_prev","curr_cost","curr_cost_prev","proj_cc_prev","proj_mort_prev","proj_cost","proj_cost_prev","year","current_net_cost","country_name","region","income_group"
"22","BRA",1511611.13,0.67,1331233.2,0.9,1331233.2,12996,7877.84,41583583.55,14539733.37,17457.31,10582.17,55858545.07,19530985.12,2019,27043850.18,"Brazil","Latin America & Caribbean","Upper middle income"
"23","BRB",1793.5,0.29,1589.4,0.9,1589.4,9.32,6.35,145959.9,6660.27,28.93,19.69,452979,20669.8,2019,139299.63,"Barbados","Latin America & Caribbean","High income"
"24","BRN",3034.11,0.9,2698.2,0.9,2698.2,37.74,12.39,768987,42145.83,37.74,12.39,768987,42145.83,2019,726841.17,"Brunei Darussalam","East Asia & Pacific","High income"
"25","BTN",6967.89,0.73,5963.4,0.9,5963.4,53.76,36,116087.52,37604.58,66.29,44.39,143121.6,46361.81,2019,78482.94,"Bhutan","South Asia","Lower middle income"
"26","BWA",25349.06,0.47,21526.2,0.9,21526.2,359.79,251.65,471691.66,267950.94,688.96,481.88,903239.35,513097.55,2019,203740.72,"Botswana","Sub-Saharan Africa","Upper middle income"
"27","CAF",79047.1,0,59170.5,0.9,59170.5,0,0,0,0,839.86,690.68,828387,667273.52,2019,0,"Central African Republic","Sub-Saharan Africa","Low income"
"28","CAN",193851.41,0.83,173456.1,0.9,173456.1,815.08,471.46,45590044.95,1580616.55,883.82,511.22,49434988.5,1713921.56,2019,44009428.4,"Canada","North America","High income"
"29","CHE",39770.38,0.59,35620.2,0.9,35620.2,90.43,49.65,6655040.7,116973.22,137.94,75.74,10151757,178433.73,2019,6538067.48,"Switzerland","Europe & Central Asia","High income"
"30","CHL",123302.33,0.82,109921.5,0.9,109921.5,1242.58,858.2,4202323.37,1160243.91,1363.81,941.93,4612306.14,1273438.44,2019,3042079.46,"Chile","Latin America & Caribbean","High income"
"31","CHN",7879845.93,0,6945669.9,0.9,6945669.9,0,0,0,0,59487.95,37824.64,291440309,42992515.42,2019,0,"China","East Asia & Pacific","Upper middle income"
"32","CIV",355416.43,0,281008.8,0.9,281008.8,0,0,0,0,6412.58,4989.73,6744211.2,3943199.9,2019,0,"Côte d’Ivoire","Sub-Saharan Africa","Lower middle income"
"33","CMR",368394.99,0,289402.2,0.9,289402.2,0,0,0,0,6519.6,4842.26,6945652.8,3858542.42,2019,0,"Cameroon","Sub-Saharan Africa","Lower middle income"
"34","COD",1288988.78,0,993712.5,0.9,993712.5,0,0,0,0,25094.62,20132.99,13911975,22255518.77,2019,0,"Congo, Dem. Rep.","Sub-Saharan Africa","Low income"
"35","COG",71450.81,0,59491.8,0.9,59491.8,0,0,0,0,1168.52,817.11,1427803.2,432927.31,2019,0,"Congo, Rep.","Sub-Saharan Africa","Lower middle income"
"36","COL",391836.09,0.1,345660.3,0.9,345660.3,613.62,423.09,1611545.13,563016.42,5522.62,3807.8,14503906.19,5067147.74,2019,1048528.71,"Colombia","Latin America & Caribbean","Upper middle income"
"37","COM",10748.76,0,8795.7,0.9,8795.7,0,0,0,0,355.65,274.76,123139.8,211332.78,2019,0,"Comoros","Sub-Saharan Africa","Lower middle income"
"38","CPV",5166.86,0,4527,0.9,4527,0,0,0,0,70.62,63.28,189952.92,39514.67,2019,0,"Cabo Verde","Sub-Saharan Africa","Lower middle income"
"39","CRI",35103.87,0.39,31202.1,0.9,31202.1,123.55,111.96,567337.38,113820.02,285.12,258.37,1309240.12,262661.59,2019,453517.36,"Costa Rica","Latin America & Caribbean","Upper middle income"
"40","CYP",6549.8,0.64,5867.1,0.9,5867.1,22.16,28.19,1189065.6,17730.47,31.17,39.64,1672123.5,24933.47,2019,1171335.13,"Cyprus","Europe & Central Asia","High income"
"41","CZE",55647.07,0,49893.3,0.9,49893.3,0,0,0,0,427.9,261.36,14219590.5,621617.41,2019,0,"Czech Republic","Europe & Central Asia","High income"
"42","DEU",365459.2,0.47,327482.1,0.9,327482.1,1127.73,573.13,48740252.55,1652797.93,2159.48,1097.48,93332398.5,3164932.2,2019,47087454.62,"Germany","Europe & Central Asia","High income"
"43","DJI",8613.25,0,6973.2,0.9,6973.2,0,0,0,0,88.39,70.78,167356.8,54900.65,2019,0,"Djibouti","Middle East & North Africa","Lower middle income"
"44","DNK",33415.34,0.62,29944.8,0.9,29944.8,176.82,83.54,5879162.4,250879.19,256.68,121.27,8534268,364179.48,2019,5628283.21,"Denmark","Europe & Central Asia","High income"
"45","DOM",98513.78,0.06,85981.5,0.9,85981.5,120.63,98.81,240518.92,105916.51,1809.45,1482.14,3607783.74,1588747.72,2019,134602.41,"Dominican Republic","Latin America & Caribbean","Upper middle income"
"46","DZA",367690.77,0,320089.5,0.9,320089.5,0,0,0,0,2745.78,1801.88,13430955.42,1569023.66,2019,0,"Algeria","Middle East & North Africa","Lower middle income"
"47","ECU",155293.11,0.54,136469.7,0.9,136469.7,1687.32,1191.21,3435761.17,1041274.86,2812.2,1985.35,5726268.61,1735458.11,2019,2394486.31,"Ecuador","Latin America & Caribbean","Upper middle income"
"48","EGY",921334.66,0,804370.5,0.9,804370.5,0,0,0,0,2851.66,2158.58,33751386.18,3568118.83,2019,0,"Egypt, Arab Rep.","Middle East & North Africa","Lower middle income"
"49","ESP",243508.59,0.79,218242.8,0.9,218242.8,969.22,487.13,54597073.8,1313998.03,1104.18,554.95,62199198,1496959.78,2019,53283075.77,"Spain","Europe & Central Asia","High income"
"50","EST",7277.89,0.54,6510.6,0.9,6510.6,65.31,23.06,1113312.6,56916.33,108.85,38.43,1855521,94860.56,2019,1056396.27,"Estonia","Europe & Central Asia","High income"
"51","ETH",1486199.89,0.84,1215231.3,0.9,1215231.3,20290.04,16409.84,15879022.32,22650292.54,21739.33,17581.97,17013238.2,24268170.57,2019,-6771270.22,"Ethiopia","Sub-Saharan Africa","Low income"
"52","FIN",30257.11,0.61,27134.1,0.9,27134.1,77.85,34.51,5241403.65,113849.9,114.85,50.92,7733218.5,167975.26,2019,5127553.75,"Finland","Europe & Central Asia","High income"
"53","FJI",8291.3,0.56,7259.4,0.9,7259.4,126.27,103.64,189531.64,104542.17,202.94,166.57,304604.42,168014.2,2019,84989.47,"Fiji","East Asia & Pacific","Upper middle income"
"54","FRA",391913.31,0.33,351161.1,0.9,351161.1,902.31,431.18,36696334.95,1250873.38,2460.86,1175.96,100080913.5,3411472.85,2019,35445461.57,"France","Europe & Central Asia","High income"
"55","FSM",1217.04,0.57,1048.5,0.9,1048.5,16.13,12.51,27863.54,11303.84,25.48,19.75,43995.06,17848.16,2019,16559.7,"Micronesia, Fed. Sts.","East Asia & Pacific","Lower middle income"
"56","GAB",23533.55,0,19671.3,0.9,19671.3,0,0,0,0,512.96,315.49,825407.75,227520.02,2019,0,"Gabon","Sub-Saharan Africa","Upper middle income"
"57","GBR",382874.79,0.82,342677.7,0.9,342677.7,2116.58,792.57,88981976.1,3092680.92,2323.08,869.89,97663144.5,3394405.89,2019,85889295.18,"United Kingdom","Europe & Central Asia","High income"
"58","GEO",23591.26,0.11,20828.7,0.9,20828.7,25.55,16.97,61097.52,18307.7,209.05,138.88,499888.8,149790.24,2019,42789.82,"Georgia","Europe & Central Asia","Upper middle income"
"59","GHA",365841.96,0,300061.8,0.9,300061.8,0,0,0,0,7753.68,5697.92,7201483.2,12984154.78,2019,0,"Ghana","Sub-Saharan Africa","Lower middle income"
"60","GIN",189369.23,0,147955.5,0.9,147955.5,0,0,0,0,5563.12,4472.1,2071377,4496651.27,2019,0,"Guinea","Sub-Saharan Africa","Low income"
"61","GMB",31852.44,0,25944.3,0.9,25944.3,0,0,0,0,1109.08,998.49,363220.2,1285568.22,2019,0,"Gambia, The","Sub-Saharan Africa","Low income"
"62","GNB",27056.81,0,21180.6,0.9,21180.6,0,0,0,0,628.26,512.11,296528.4,417983.57,2019,0,"Guinea-Bissau","Sub-Saharan Africa","Low income"
"63","GNQ",15760.68,0,12312,0.9,12312,0,0,0,0,277.11,182.38,3508920,128698.22,2019,0,"Equatorial Guinea","Sub-Saharan Africa","Upper middle income"
"64","GRC",53692.69,0,48107.7,0.9,48107.7,0,0,0,0,407.39,192.7,13710694.5,515712.02,2019,0,"Greece","Europe & Central Asia","High income"
"65","GTM",195721.14,0.24,169541.1,0.9,169541.1,961.71,693.67,1897051.88,641186.39,3606.41,2601.27,7113944.56,2404448.95,2019,1255865.49,"Guatemala","Latin America & Caribbean","Upper middle income"
"66","GUY",7250.84,0.2,6263.1,0.9,6263.1,36.04,22.85,33403.2,30254.66,162.18,102.82,150314.4,136145.96,2019,3148.54,"Guyana","Latin America & Caribbean","Upper middle income"
"67","HND",104712.76,0.59,91074.6,0.9,91074.6,984.42,675.65,1432907.04,946167.64,1501.65,1030.66,2185790.4,1443306.58,2019,486739.4,"Honduras","Latin America & Caribbean","Lower middle income"
"68","HRV",20679.48,0,18483.3,0.9,18483.3,0,0,0,0,171.9,86.49,5267740.5,235714.93,2019,0,"Croatia","Europe & Central Asia","High income"
"69","HTI",131662.26,0,106245.9,0.9,106245.9,0,0,0,0,1474.39,1225.62,1487442.6,1281529.56,2019,0,"Haiti","Latin America & Caribbean","Lower middle income"
"70","HUN",47972.6,0.78,42889.5,0.9,42889.5,518.44,221.52,10593706.5,452871.07,598.2,255.6,12223507.5,522543.54,2019,10140835.43,"Hungary","Europe & Central Asia","High income"
"71","IDN",2298049.4,0.06,1994607,0.9,1994607,2939.93,2105.09,3191371.2,2024211.57,44098.98,31576.29,47870568,30363173.54,2019,1167159.63,"Indonesia","East Asia & Pacific","Lower middle income"
"72","IND",13012807.72,0,10886597.1,0.9,10886597.1,0,0,0,0,192599.11,139113.24,261278330.4,123331197.97,2019,0,"India","South Asia","Lower middle income"
"73","IRL",34623.08,0.69,31023,0.9,31023,207.38,89.98,6778525.5,303632.68,270.49,117.37,8841555,396042.62,2019,6474892.82,"Ireland","Europe & Central Asia","High income"
"74","IRN",605968.5,0,533114.1,0.9,533114.1,0,0,0,0,1774.2,1486.17,22369467.64,3071995.42,2019,0,"Iran, Islamic Rep.","Middle East & North Africa","Lower middle income"
"75","IRQ",449113.11,0,388551.6,0.9,388551.6,0,0,0,0,809.24,626.95,16303625.14,364681.31,2019,0,"Iraq","Middle East & North Africa","Upper middle income"
"76","ISL",2238.33,0.93,2075.76,0.9,2075.76,11.85,7.45,591591.6,18605.51,11.85,7.45,591591.6,18605.51,2019,572986.09,"Iceland","Europe & Central Asia","High income"
"77","ISR",70348.9,0.54,62997.3,0.9,62997.3,191.41,133.35,10772538.3,282528.65,319.02,222.24,17954230.5,470881.08,2019,10490009.65,"Israel","Middle East & North Africa","High income"
"78","ITA",280543.21,0.52,251445.6,0.9,251445.6,824.99,315.22,41404708.8,1161963.98,1427.87,545.58,71661996,2011091.5,2019,40242744.82,"Italy","Europe & Central Asia","High income"
"79","JAM",22788.36,0.09,20118.6,0.9,20118.6,40.37,29.56,84417.65,44151.94,403.71,295.64,844176.46,441519.42,2019,40265.71,"Jamaica","Latin America & Caribbean","Upper middle income"
"80","JOR",115125.04,0,101223.9,0.9,101223.9,0,0,0,0,368.82,295.86,4247354.84,358646.97,2019,0,"Jordan","Middle East & North Africa","Upper middle income"
"81","JPN",545462.53,0,489087.9,0.9,489087.9,0,0,0,0,5569.97,2062.17,139390051.5,8434771.44,2019,0,"Japan","East Asia & Pacific","High income"
"82","KAZ",150464.82,0,132063.3,0.9,132063.3,0,0,0,0,1774.71,932.47,5541376.07,2013887.45,2019,0,"Kazakhstan","Europe & Central Asia","Upper middle income"
"83","KEN",709967.42,0,594227.7,0.9,594227.7,0,0,0,0,14579.96,10306.74,8319187.8,12929559.52,2019,0,"Kenya","Sub-Saharan Africa","Lower middle income"
"84","KGZ",57348.86,0,49965.3,0.9,49965.3,0,0,0,0,707.7,494.88,699514.2,580249.41,2019,0,"Kyrgyz Republic","Europe & Central Asia","Lower middle income"
"85","KHM",166638.08,0,141642.9,0.9,141642.9,0,0,0,0,1767.55,1266.27,1983000.6,1309877,2019,0,"Cambodia","East Asia & Pacific","Lower middle income"
"86","KIR",1382.23,0,1162.8,0.9,1162.8,0,0,0,0,33.49,27.63,27907.2,23714.63,2019,0,"Kiribati","East Asia & Pacific","Lower middle income"
"87","KOR",221205.86,0.52,198170.1,0.9,198170.1,893.42,489.05,32632009.8,635831.82,1546.31,846.43,56478478.5,1100478.15,2019,31996177.98,"Korea, Rep.","East Asia & Pacific","High income"
"88","KWT",26431.54,0,23517.9,0.9,23517.9,0,0,0,0,65.33,48.34,6702601.5,41416.72,2019,0,"Kuwait","Middle East & North Africa","High income"
"89","LAO",79901.98,0,66692.7,0.9,66692.7,0,0,0,0,704.34,483.78,1600624.8,595237.75,2019,0,"Lao PDR","East Asia & Pacific","Lower middle income"
"90","LBN",54613.75,0,48492,0.9,48492,0,0,0,0,211.86,152.48,2034724.32,206202.31,2019,0,"Lebanon","Middle East & North Africa","Lower middle income"
"91","LBR",67376.6,0,54143.1,0.9,54143.1,0,0,0,0,1926.4,1589.7,758003.4,1192062.78,2019,0,"Liberia","Sub-Saharan Africa","Low income"
"92","LBY",60858.79,0,53682.3,0.9,53682.3,0,0,0,0,427.62,333.2,2252509.31,262191.47,2019,0,"Libya","Middle East & North Africa","Upper middle income"
"93","LCA",1138.9,0.46,1006.2,0.9,1006.2,10.96,8.74,21579.19,9116.24,21.45,17.1,42220.15,17836.12,2019,12462.95,"St. Lucia","Latin America & Caribbean","Upper middle income"
"94","LKA",174573,0.82,155157.3,0.9,155157.3,1410.55,873.54,3392772.96,1046396.32,1548.17,958.76,3723775.2,1148483.76,2019,2346376.64,"Sri Lanka","South Asia","Lower middle income"
"95","LSO",24014.08,0,19199.7,0.9,19199.7,0,0,0,0,706.63,523.29,460792.8,574205.6,2019,0,"Lesotho","Sub-Saharan Africa","Lower middle income"
"96","LTU",11708.39,0.66,10458,0.9,10458,122.32,59.19,321799.63,101487.05,166.81,80.72,438817.68,138391.44,2019,220312.58,"Lithuania","Europe & Central Asia","High income"
"97","LUX",3088.61,0.14,2771.1,0.9,2771.1,2.62,1.41,122852.1,3818.53,16.83,9.06,789763.5,24547.7,2019,119033.57,"Luxembourg","Europe & Central Asia","High income"
"98","LVA",10204.32,0.44,9088.2,0.9,9088.2,63.8,34.78,186433.32,52955.05,130.5,71.14,381340.87,108317.15,2019,133478.27,"Latvia","Europe & Central Asia","High income"
"99","MAR",309232.84,0,268853.4,0.9,268853.4,0,0,0,0,3017.22,1905.59,11281088.66,1939374.61,2019,0,"Morocco","Middle East & North Africa","Lower middle income"
"100","MDA",21193.25,0.31,18742.5,0.9,18742.5,77.57,47.71,154938,85116.47,225.21,138.51,449820,247112.34,2019,69821.53,"Moldova","Europe & Central Asia","Upper middle income"
"101","MDG",350597.35,0,293072.4,0.9,293072.4,0,0,0,0,9911.33,7684.85,4103013.6,7835736.01,2019,0,"Madagascar","Sub-Saharan Africa","Low income"
"102","MDV",3166.92,0,2802.6,0.9,2802.6,0,0,0,0,64.87,44.28,117597.1,42484.04,2019,0,"Maldives","South Asia","Upper middle income"
"103","MEX",1111690.13,0.95,1035709,0.9,1035709,12271.67,7045.26,43458349.64,11564714.47,12271.67,7045.26,43458349.64,11564714.47,2019,31893635.17,"Mexico","Latin America & Caribbean","Upper middle income"
"104","MHL",628.66,0.24,541.6,0.9,541.6,3.88,3.15,6060.16,2678.07,14.56,11.79,22725.59,10042.75,2019,3382.09,"Marshall Islands","East Asia & Pacific","Upper middle income"
"105","MKD",10998.36,0.4,9783,0.9,9783,27.16,18,182442.08,18667.12,61.12,40.5,410494.68,42001.01,2019,163774.96,"North Macedonia","Europe & Central Asia","Upper middle income"
"106","MLI",312537.95,0,237139.2,0.9,237139.2,0,0,0,0,5871.43,4805.95,3319948.8,3590572.94,2019,0,"Mali","Sub-Saharan Africa","Low income"
"107","MLT",1960.72,0.81,1753.2,0.9,1753.2,6.53,4.98,449695.8,9865.02,7.26,5.54,499662,10961.13,2019,439830.78,"Malta","Middle East & North Africa","High income"
"108","MMR",524113.88,0,441676.8,0.9,441676.8,0,0,0,0,8348.49,6207.53,6183475.2,5297536.62,2019,0,"Myanmar","East Asia & Pacific","Lower middle income"
"109","MNE",3821.32,0,3399.3,0.9,3399.3,0,0,0,0,67.26,41.18,142634.63,45608.05,2019,0,"Montenegro","Europe & Central Asia","Upper middle income"
"110","MNG",27118.16,0,23553.9,0.9,23553.9,0,0,0,0,412.1,376.08,565293.6,384444.73,2019,0,"Mongolia","East Asia & Pacific","Lower middle income"
"111","MOZ",447872.16,0,356761.8,0.9,356761.8,0,0,0,0,12277.9,10149.93,4994665.2,10086539.9,2019,0,"Mozambique","Sub-Saharan Africa","Low income"
"112","MRT",57189.18,0,46354.5,0.9,46354.5,0,0,0,0,991.47,752.44,648963,520548.05,2019,0,"Mauritania","Sub-Saharan Africa","Lower middle income"
"113","MUS",8311.64,0.8,7368.3,0.9,7368.3,94.5,66.43,274821.22,56813.17,106.31,74.73,309173.87,63914.82,2019,218008.05,"Mauritius","Sub-Saharan Africa","Upper middle income"
"114","MWI",277642.2,0,225435.6,0.9,225435.6,0,0,0,0,10682.19,8756.93,3156098.4,17451146.35,2019,0,"Malawi","Sub-Saharan Africa","Low income"
"115","MYS",240563.48,0.85,214580.7,0.9,214580.7,2192.99,1823.49,8503594.72,1558655.14,2321.99,1930.75,9003806.17,1650340.74,2019,6944939.58,"Malaysia","East Asia & Pacific","Upper middle income"
"116","NAM",29129.23,0,24664.5,0.9,24664.5,0,0,0,0,821.35,589.8,1034922.42,711254.11,2019,0,"Namibia","Sub-Saharan Africa","Upper middle income"
"117","NER",358013.09,0,277569.9,0.9,277569.9,0,0,0,0,2066.16,1774,3885978.6,1195696.18,2019,0,"Niger","Sub-Saharan Africa","Low income"
"118","NGA",2941976.27,0,2212055.1,0.9,2212055.1,0,0,0,0,24797.88,19238.85,53089322.4,20190496.67,2019,0,"Nigeria","Sub-Saharan Africa","Lower middle income"
"119","NIC",63082.92,0,55259.1,0.9,55259.1,0,0,0,0,1206.8,822.32,1326218.4,927482.3,2019,0,"Nicaragua","Latin America & Caribbean","Lower middle income"
"120","NLD",92834.83,0.53,83149.2,0.9,83149.2,279.69,120.92,13955207.4,390993.66,474.94,205.34,23697522,663951.49,2019,13564213.74,"Netherlands","Europe & Central Asia","High income"
"121","NOR",31421.26,0.91,28492.1,0.9,28492.1,262.18,102.65,8120248.5,368782.12,262.18,102.65,8120248.5,368782.12,2019,7751466.38,"Norway","Europe & Central Asia","High income"
"122","NPL",312623.56,0,266406.3,0.9,266406.3,0,0,0,0,5717.8,4490.19,3729688.2,4207848.14,2019,0,"Nepal","South Asia","Lower middle income"
"123","NZL",31262.78,0.67,27971.1,0.9,27971.1,108.1,68.6,5934535.05,178286.28,145.21,92.15,7971763.5,239489.04,2019,5756248.77,"New Zealand","East Asia & Pacific","High income"
"124","OMN",28876.93,0,25670.7,0.9,25670.7,0,0,0,0,182.69,140.33,7316149.5,120882.78,2019,0,"Oman","Middle East & North Africa","High income"
"125","PAK",2461854.21,0,2003182.2,0.9,2003182.2,0,0,0,0,9387.33,6538.93,48076372.8,7492843.38,2019,0,"Pakistan","South Asia","Lower middle income"
"126","PAN",36648.06,0.73,32236.2,0.9,32236.2,360.74,258.42,1097133.99,333923.31,444.74,318.6,1352630.95,411686.27,2019,763210.68,"Panama","Latin America & Caribbean","High income"
"127","PER",285009.94,0.76,250506,0.9,250506,5189.48,3737.59,8876151.26,3263637.77,6145.44,4426.09,10511231.76,3864834.21,2019,5612513.49,"Peru","Latin America & Caribbean","Upper middle income"
"128","PHL",1088553.29,0.02,948350.7,0.9,948350.7,311.06,223.67,884284.34,224545.87,13997.73,10064.99,39792795.37,10104564.14,2019,659738.47,"Philippines","East Asia & Pacific","Lower middle income"
"129","PNG",102590.07,0,85733.1,0.9,85733.1,0,0,0,0,1985.37,1511.77,2057594.4,1440735.68,2019,0,"Papua New Guinea","East Asia & Pacific","Lower middle income"
"130","POL",193092.18,0,172661.4,0.9,172661.4,0,0,0,0,2100.92,1305.98,49208499,1313705.07,2019,0,"Poland","Europe & Central Asia","High income"
"131","PRT",49151.29,0.81,44047.8,0.9,44047.8,396.35,199.38,11298260.7,568214.39,440.38,221.53,12553623,631349.32,2019,10730046.31,"Portugal","Europe & Central Asia","High income"
"132","PRY",68050.88,0.54,59505.3,0.9,59505.3,1092.07,809.39,1498105.43,990369.25,1820.12,1348.98,2496842.39,1650615.41,2019,507736.18,"Paraguay","Latin America & Caribbean","Upper middle income"
"133","PSE",57764.63,0,50711.4,0.9,50711.4,0,0,0,0,454.31,346.94,2127850.34,441781.78,2019,0,"West Bank and Gaza","Middle East & North Africa","Lower middle income"
"134","QAT",11642.94,0,10374.3,0.9,10374.3,0,0,0,0,40.23,44.61,2956675.5,26566.96,2019,0,"Qatar","Middle East & North Africa","High income"
"135","ROU",107623.49,0,95576.4,0.9,95576.4,0,0,0,0,1773.47,1058.23,4010385.74,1255203.51,2019,0,"Romania","Europe & Central Asia","High income"
"136","RUS",781051.05,0,694112.4,0.9,694112.4,0,0,0,0,7320.86,3843.32,29124956.3,7944752.32,2019,0,"Russian Federation","Europe & Central Asia","Upper middle income"
"137","RWA",166495.67,0.94,143692.16,0.9,143692.16,3621.75,2909.54,2011690.24,2568007.57,3621.75,2909.54,2011690.24,2568007.57,2019,-556317.33,"Rwanda","Sub-Saharan Africa","Low income"
"138","SAU",258717.82,0,228948.3,0.9,228948.3,0,0,0,0,797.72,563.94,65250265.5,562236.05,2019,0,"Saudi Arabia","Middle East & North Africa","High income"
"139","SDN",566311.88,0,465193.8,0.9,465193.8,0,0,0,0,3510.5,2735.73,11164651.2,7857723.55,2019,0,"Sudan","Sub-Saharan Africa","Low income"
"140","SEN",216798.06,0.25,180772.2,0.9,180772.2,1644.04,1301.48,1205148,922284.82,5918.56,4685.34,4338532.8,3320225.35,2019,282863.18,"Senegal","Sub-Saharan Africa","Lower middle income"
"141","SGP",23991.63,0,21534.3,0.9,21534.3,0,0,0,0,195.47,145.51,6137275.5,300859.82,2019,0,"Singapore","East Asia & Pacific","High income"
"142","SLB",7595.05,0,6646.5,0.9,6646.5,0,0,0,0,173,124.51,159516,134495.47,2019,0,"Solomon Islands","East Asia & Pacific","Lower middle income"
"143","SLE",119890.28,0,87899.4,0.9,87899.4,0,0,0,0,1237.99,1006.91,1230591.6,1127271.18,2019,0,"Sierra Leone","Sub-Saharan Africa","Low income"
"144","SLV",58509.09,0,51384.6,0.9,51384.6,0,0,0,0,774.61,599.59,2156097.82,610200.62,2019,0,"El Salvador","Latin America & Caribbean","Lower middle income"
"145","SOM",245283.34,0,185528.7,0.9,185528.7,0,0,0,0,3231.73,2729.11,2597401.8,1948955.4,2019,0,"Somalia","Sub-Saharan Africa","Low income"
"146","SRB",48328.16,0,43162.2,0.9,43162.2,0,0,0,0,657.36,380.67,1811085.91,481664.02,2019,0,"Serbia","Europe & Central Asia","Upper middle income"
"147","STP",2991.68,0,2556.9,0.9,2556.9,0,0,0,0,93.41,89.61,61365.6,80698.32,2019,0,"São Tomé and Príncipe","Sub-Saharan Africa","Lower middle income"
"148","SUR",5091.68,0.38,4461.3,0.9,4461.3,38.56,27.2,79038.37,46338.58,91.32,64.43,187196.15,109749.27,2019,32699.79,"Suriname","Latin America & Caribbean","Upper middle income"
"149","SVK",27586.65,0,24648.3,0.9,24648.3,0,0,0,0,358.48,181.1,7024765.5,215531.59,2019,0,"Slovak Republic","Europe & Central Asia","High income"
