"","country","cohort_size","current_cov","curr_vacc_cohort_size","future_cov","future_vacc_cohort_size","curr_cc_prev","curr_mort_prev","curr_cost","curr_cost_prev","proj_cc_prev","proj_mort_prev","proj_cost","proj_cost_prev","year","current_net_cost","country_name","region","income_group"
"16","BHR",8936.7,0,7958.7,0.9,7958.7,0,0,0,0,37.91,25.1,2268229.5,30035.34,2018,0,"Bahrain","Middle East & North Africa","High income"
"17","BHS",3271.09,0.1,2899.8,0.9,2899.8,5.11,3.75,91827,4435.51,45.95,33.78,826443,39919.56,2018,87391.49,"Bahamas, The","Latin America & Caribbean","High income"
"18","BIH",17195.07,0,15320.7,0.9,15320.7,0,0,0,0,153.48,85.66,642856.57,95721.38,2018,0,"Bosnia and Herzegovina","Europe & Central Asia","Upper middle income"
"19","BLR",45919.98,0,41013.9,0.9,41013.9,0,0,0,0,379.53,175.23,1720943.24,963929.99,2018,0,"Belarus","Europe & Central Asia","Upper middle income"
"20","BLZ",3878.04,0.54,3420,0.9,3420,41.77,40.74,86101.92,34631.47,69.61,67.9,143503.2,57719.12,2018,51470.45,"Belize","Latin America & Caribbean","Upper middle income"
"21","BOL",122545.98,0.62,102198.6,0.9,102198.6,1853.55,1414.23,1689683.52,1170622.27,2690.64,2052.91,2452766.4,1699290.4,2018,519061.25,"Bolivia","Latin America & Caribbean","Lower middle income"
"22","BRA",1543040.87,0.67,1358478,0.9,1358478,13232.75,8016.54,42434626.34,14804602.55,17775.33,10768.49,57001736.88,19886779.54,2018,27630023.79,"Brazil","Latin America & Caribbean","Upper middle income"
"23","BRB",1819.02,0.26,1611.9,0.9,1611.9,8.46,5.76,132713.1,6041.67,29.27,19.92,459391.5,20913.47,2018,126671.43,"Barbados","Latin America & Caribbean","High income"
"24","BRN",3124.27,0.89,2778.3,0.9,2778.3,38.41,12.6,783017.55,42888.81,38.84,12.74,791815.5,43370.71,2018,740128.74,"Brunei Darussalam","East Asia & Pacific","High income"
"25","BTN",7045.47,0.96,6424.32,0.9,6424.32,71.27,47.71,154183.68,49850.33,71.27,47.71,154183.68,49850.33,2018,104333.35,"Bhutan","South Asia","Lower middle income"
"26","BWA",24957.99,0,21158.1,0.9,21158.1,0,0,0,0,675.03,471.78,887793.88,502723.02,2018,0,"Botswana","Sub-Saharan Africa","Upper middle income"
"27","CAF",77982.88,0,58112.1,0.9,58112.1,0,0,0,0,820.98,674.92,813569.4,652269.09,2018,0,"Central African Republic","Sub-Saharan Africa","Low income"
"28","CAN",190416.34,0.83,170376.3,0.9,170376.3,799.67,461.95,44780570.85,1550722.41,867.11,500.91,48557245.5,1681506.22,2018,43229848.44,"Canada","North America","High income"
"29","CHE",39707.83,0.59,35562.6,0.9,35562.6,90.13,49.43,6644279.1,116583.58,137.48,75.4,10135341,177839.36,2018,6527695.52,"Switzerland","Europe & Central Asia","High income"
"30","CHL",122364.47,0.75,109078.2,0.9,109078.2,1125.51,776.76,3814101.06,1050934.92,1350.62,932.12,4576921.27,1261121.9,2018,2763166.14,"Chile","Latin America & Caribbean","High income"
"31","CHN",7839836.13,0,6908055.3,0.9,6908055.3,0,0,0,0,59093.93,37552.98,289862000.39,42707749.54,2018,0,"China","East Asia & Pacific","Upper middle income"
"32","CIV",351336.38,0,276977.7,0.9,276977.7,0,0,0,0,6290.69,4892.67,6647464.8,3868246.77,2018,0,"Côte d’Ivoire","Sub-Saharan Africa","Lower middle income"
"33","CMR",359044.95,0,281412,0.9,281412,0,0,0,0,6314.85,4687.89,6753888,3737362.55,2018,0,"Cameroon","Sub-Saharan Africa","Lower middle income"
"34","COD",1245439.68,0,957072.6,0.9,957072.6,0,0,0,0,24084.15,19314.94,13399016.4,21359365.58,2018,0,"Congo, Dem. Rep.","Sub-Saharan Africa","Low income"
"35","COG",69165.69,0,57463.2,0.9,57463.2,0,0,0,0,1122.94,784.51,1379116.8,416037.14,2018,0,"Congo, Rep.","Sub-Saharan Africa","Lower middle income"
"36","COL",399321.53,0.09,352224.9,0.9,352224.9,561.47,386.83,1477935.68,515166.58,5614.74,3868.29,14779356.8,5151665.82,2018,962769.1,"Colombia","Latin America & Caribbean","Upper middle income"
"37","COM",10536.06,0,8607.6,0.9,8607.6,0,0,0,0,347.16,268.11,120506.4,206293.61,2018,0,"Comoros","Sub-Saharan Africa","Lower middle income"
"38","CPV",5180.22,0,4537.8,0.9,4537.8,0,0,0,0,70.68,63.32,190406.09,39548.89,2018,0,"Cabo Verde","Sub-Saharan Africa","Lower middle income"
"39","CRI",35147.99,0,31239,0.9,31239,0,0,0,0,285.06,257.95,1310788.44,262605.82,2018,0,"Costa Rica","Latin America & Caribbean","Upper middle income"
"40","CYP",6503.66,0.64,5825.7,0.9,5825.7,21.98,27.9,1180675.2,17585.23,30.91,39.23,1660324.5,24729.23,2018,1163089.97,"Cyprus","Europe & Central Asia","High income"
"41","CZE",53166.79,0,47666.7,0.9,47666.7,0,0,0,0,408.22,249.05,13585009.5,593023.6,2018,0,"Czech Republic","Europe & Central Asia","High income"
"42","DEU",366184.3,0.43,328114.8,0.9,328114.8,1032.6,524.11,44678298.6,1513375.81,2161.25,1096.98,93512718,3167530.76,2018,43164922.79,"Germany","Europe & Central Asia","High income"
"43","DJI",8798.27,0,7101.9,0.9,7101.9,0,0,0,0,89.78,71.87,170445.6,55765.59,2018,0,"Djibouti","Middle East & North Africa","Lower middle income"
"44","DNK",33043.66,0.54,29610.9,0.9,29610.9,152.09,71.73,5063463.9,215783.7,253.48,119.55,8439106.5,359639.5,2018,4847680.2,"Denmark","Europe & Central Asia","High income"
"45","DOM",98417.45,0.31,85890.6,0.9,85890.6,620.69,508.16,1241367.3,544982.46,1802,1475.3,3603969.58,1582207.14,2018,696384.84,"Dominican Republic","Latin America & Caribbean","Upper middle income"
"46","DZA",344806.7,0,300076.2,0.9,300076.2,0,0,0,0,2569.15,1685.51,12591197.35,1468093.51,2018,0,"Algeria","Middle East & North Africa","Lower middle income"
"47","ECU",155557.21,0.72,136639.8,0.9,136639.8,2246.28,1584.68,4586724.81,1386216.39,2807.85,1980.85,5733406.01,1732770.49,2018,3200508.42,"Ecuador","Latin America & Caribbean","Upper middle income"
"48","EGY",908032.45,0,792463.5,0.9,792463.5,0,0,0,0,2798.68,2116.75,33251768.46,3501831.76,2018,0,"Egypt, Arab Rep.","Middle East & North Africa","Lower middle income"
"49","ESP",235533.28,0.76,211085.1,0.9,211085.1,900.83,452.34,50801147.4,1221269.84,1066.77,535.66,60159253.5,1446240.6,2018,49579877.56,"Spain","Europe & Central Asia","High income"
"50","EST",7008.98,0.45,6269.4,0.9,6269.4,52.34,18.46,893389.5,45615.92,104.68,36.93,1786779,91231.85,2018,847773.58,"Estonia","Europe & Central Asia","High income"
"51","ETH",1477616.76,0,1204461.9,0.9,1204461.9,0,0,0,0,21478.22,17364.88,16862466.6,23976684.78,2018,0,"Ethiopia","Sub-Saharan Africa","Low income"
"52","FIN",29752.22,0.6,26680.5,0.9,26680.5,75.21,33.3,5069295,109993.33,112.81,49.94,7603942.5,164989.99,2018,4959301.67,"Finland","Europe & Central Asia","High income"
"53","FJI",8136.4,0.48,7123.5,0.9,7123.5,105.7,86.67,159414.43,87508.46,198.19,162.5,298902.06,164078.36,2018,71905.97,"Fiji","East Asia & Pacific","Upper middle income"
"54","FRA",390686.54,0.24,350051.4,0.9,350051.4,653.21,311.95,26603906.4,905539.45,2449.53,1169.83,99764649,3395772.94,2018,25698366.95,"France","Europe & Central Asia","High income"
"55","FSM",1206.23,0.57,1038.6,0.9,1038.6,15.93,12.33,27600.45,11159,25.15,19.47,43579.66,17619.47,2018,16441.45,"Micronesia, Fed. Sts.","East Asia & Pacific","Lower middle income"
"56","GAB",22807.33,0,19031.4,0.9,19031.4,0,0,0,0,494.59,303.91,798557.54,219371.28,2018,0,"Gabon","Sub-Saharan Africa","Upper middle income"
"57","GBR",372990.93,0.82,333814.5,0.9,333814.5,2060.05,770.21,86680498.5,3010070.4,2261.03,845.36,95137132.5,3303735.81,2018,83670428.1,"United Kingdom","Europe & Central Asia","High income"
"58","GEO",22715.36,0,20050.2,0.9,20050.2,0,0,0,0,200.92,133.4,481204.8,143965.59,2018,0,"Georgia","Europe & Central Asia","Upper middle income"
"59","GHA",359883.65,0,294569.1,0.9,294569.1,0,0,0,0,7563.83,5552.46,7069658.4,12666224.6,2018,0,"Ghana","Sub-Saharan Africa","Lower middle income"
"60","GIN",186219.64,0,144954.9,0.9,144954.9,0,0,0,0,5424.84,4358.45,2029368.6,4384881.14,2018,0,"Guinea","Sub-Saharan Africa","Low income"
"61","GMB",30999.47,0,25176.6,0.9,25176.6,0,0,0,0,1067.7,960.49,352472.4,1237602.38,2018,0,"Gambia, The","Sub-Saharan Africa","Low income"
"62","GNB",26365.69,0,20566.8,0.9,20566.8,0,0,0,0,607.08,494.61,287935.2,403890.45,2018,0,"Guinea-Bissau","Sub-Saharan Africa","Low income"
"63","GNQ",15191.18,0,11834.1,0.9,11834.1,0,0,0,0,265.38,174.67,3372718.5,123251.77,2018,0,"Equatorial Guinea","Sub-Saharan Africa","Upper middle income"
"64","GRC",53179.93,0,47646.9,0.9,47646.9,0,0,0,0,402.82,190.35,13579366.5,509931.49,2018,0,"Greece","Europe & Central Asia","High income"
"65","GTM",197513,0.31,171000.9,0.9,171000.9,1249.31,900.69,2471457.01,832935.53,3627.03,2614.92,7175197.76,2418199.94,2018,1638521.48,"Guatemala","Latin America & Caribbean","Upper middle income"
"66","GUY",7464.48,0.2,6447.6,0.9,6447.6,37.01,23.45,34387.2,31065.27,166.53,105.5,154742.4,139793.7,2018,3321.93,"Guyana","Latin America & Caribbean","Upper middle income"
"67","HND",105315.29,0.53,91518.3,0.9,91518.3,886.72,608.62,1293458.64,852261.9,1505.74,1033.5,2196439.2,1447237.19,2018,441196.74,"Honduras","Latin America & Caribbean","Lower middle income"
"68","HRV",20084.49,0,17949.6,0.9,17949.6,0,0,0,0,166.71,83.77,5115636,228598.72,2018,0,"Croatia","Europe & Central Asia","High income"
"69","HTI",131256.56,0,105839.1,0.9,105839.1,0,0,0,0,1460.04,1213.27,1481747.4,1269056.88,2018,0,"Haiti","Latin America & Caribbean","Lower middle income"
"70","HUN",47584.35,0.71,42539.4,0.9,42539.4,467.5,199.52,9564275.1,408371.33,592.6,252.91,12123729,517653.79,2018,9155903.77,"Hungary","Europe & Central Asia","High income"
"71","IDN",2321265.47,0.05,2013595.2,0.9,2013595.2,2467.91,1765.94,2684793.6,1699214.89,44422.42,31786.9,48326284.8,30585868,2018,985578.71,"Indonesia","East Asia & Pacific","Lower middle income"
"72","IND",13004206.82,0,10859043.6,0.9,10859043.6,0,0,0,0,191477.12,138206,260617046.4,122612727.42,2018,0,"India","South Asia","Lower middle income"
"73","IRL",33479.45,0.62,29997,0.9,29997,180,78,5889411,263549.51,261.29,113.22,8549145,382571.87,2018,5625861.49,"Ireland","Europe & Central Asia","High income"
"74","IRN",588662.19,0,517726.8,0.9,517726.8,0,0,0,0,1717.23,1437.6,21723816.53,2973350.86,2018,0,"Iran, Islamic Rep.","Middle East & North Africa","Lower middle income"
"75","IRQ",443385.95,0,383460.3,0.9,383460.3,0,0,0,0,796.96,617.24,16089994.19,359148.29,2018,0,"Iraq","Middle East & North Africa","Upper middle income"
"76","ISL",2200.46,0.85,1974.6,0.9,1974.6,10.64,6.69,531496.5,16710.81,11.27,7.08,562761,17693.8,2018,514785.69,"Iceland","Europe & Central Asia","High income"
"77","ISR",68960.23,0.52,61749.9,0.9,61749.9,180.43,125.55,10168150.2,266320.9,312.28,217.29,17598721.5,460940.01,2018,9901829.3,"Israel","Middle East & North Africa","High income"
"78","ITA",279888.64,0.4,250853.4,0.9,250853.4,632.66,241.44,31774764,891073.8,1423.48,543.25,71493219,2004916.05,2018,30883690.2,"Italy","Europe & Central Asia","High income"
"79","JAM",23120.03,0.08,20409.3,0.9,20409.3,36.31,26.58,76122.15,39712.45,408.51,299.03,856374.23,446765.09,2018,36409.7,"Jamaica","Latin America & Caribbean","Upper middle income"
"80","JOR",113664.24,0,99924.3,0.9,99924.3,0,0,0,0,363.05,291.06,4192823.63,353035.58,2018,0,"Jordan","Middle East & North Africa","Upper middle income"
"81","JPN",547867.78,0,491237.1,0.9,491237.1,0,0,0,0,5590.55,2067.66,140002573.5,8465926.98,2018,0,"Japan","East Asia & Pacific","High income"
"82","KAZ",138935.85,0,121933.8,0.9,121933.8,0,0,0,0,1636.45,859.35,5116342.25,1856999.44,2018,0,"Kazakhstan","Europe & Central Asia","Upper middle income"
"83","KEN",696006.05,0,581101.2,0.9,581101.2,0,0,0,0,14220.05,10049.41,8135416.8,12610389.86,2018,0,"Kenya","Sub-Saharan Africa","Lower middle income"
"84","KGZ",55326.2,0,48186,0.9,48186,0,0,0,0,681.25,476.09,674604,558558.25,2018,0,"Kyrgyz Republic","Europe & Central Asia","Lower middle income"
"85","KHM",163093.47,0,138429.9,0.9,138429.9,0,0,0,0,1722.67,1233.17,1938018.6,1276619.05,2018,0,"Cambodia","East Asia & Pacific","Lower middle income"
"86","KIR",1287.63,0,1082.7,0.9,1082.7,0,0,0,0,31.09,25.62,25984.8,22013.07,2018,0,"Kiribati","East Asia & Pacific","Lower middle income"
"87","KOR",223186.74,0.64,199926,0.9,199926,1108.03,605.65,40518336,788563.72,1558.17,851.69,56978910,1108917.73,2018,39729772.28,"Korea, Rep.","East Asia & Pacific","High income"
"88","KWT",24980.99,0,22225.5,0.9,22225.5,0,0,0,0,61.68,45.63,6334267.5,39102.45,2018,0,"Kuwait","Middle East & North Africa","High income"
"89","LAO",78872.16,0,65711.7,0.9,65711.7,0,0,0,0,691.92,474.84,1577080.8,584741.15,2018,0,"Lao PDR","East Asia & Pacific","Lower middle income"
"90","LBN",56626.22,0,50276.7,0.9,50276.7,0,0,0,0,219.21,157.69,2109610.33,213362.05,2018,0,"Lebanon","Middle East & North Africa","Lower middle income"
"91","LBR",66192.05,0,53037,0.9,53037,0,0,0,0,1879.05,1549.83,742518,1162762.83,2018,0,"Liberia","Sub-Saharan Africa","Low income"
"92","LBY",59434.83,0,52411.5,0.9,52411.5,0,0,0,0,416.48,324.21,2199186.54,255357.63,2018,0,"Libya","Middle East & North Africa","Upper middle income"
"93","LCA",1184.83,0,1046.7,0.9,1046.7,0,0,0,0,22.25,17.73,43919.53,18503.57,2018,0,"St. Lucia","Latin America & Caribbean","Upper middle income"
"94","LKA",174459.6,0.58,155033.1,0.9,155033.1,995.14,616,2397845.28,738230.7,1544.19,955.86,3720794.4,1145530.4,2018,1659614.58,"Sri Lanka","South Asia","Lower middle income"
"95","LSO",24427.56,0,19476,0.9,19476,0,0,0,0,712.49,527.24,467424,578968.49,2018,0,"Lesotho","Sub-Saharan Africa","Lower middle income"
"96","LTU",12175.68,0.65,10873.8,0.9,10873.8,125.1,60.5,329524.47,103792.72,173.22,83.77,456264.65,143712.99,2018,225731.75,"Lithuania","Europe & Central Asia","High income"
"97","LUX",3093.1,0.14,2774.7,0.9,2774.7,2.62,1.41,123011.7,3817.64,16.83,9.05,790789.5,24541.98,2018,119194.06,"Luxembourg","Europe & Central Asia","High income"
"98","LVA",9900.73,0.38,8820.9,0.9,8820.9,53.43,29.09,156274.98,44344.66,126.53,68.89,370124.96,105026.83,2018,111930.32,"Latvia","Europe & Central Asia","High income"
"99","MAR",307888.74,0,267556.5,0.9,267556.5,0,0,0,0,2997.65,1892.91,11226670.74,1926793.83,2018,0,"Morocco","Middle East & North Africa","Lower middle income"
"100","MDA",20608.39,0.43,18219.6,0.9,18219.6,104.49,64.19,208918.08,114650.08,218.69,134.34,437270.4,239965.28,2018,94268,"Moldova","Europe & Central Asia","Upper middle income"
"101","MDG",344832.9,0,287808.3,0.9,287808.3,0,0,0,0,9703.07,7520.29,4029316.2,7671082.78,2018,0,"Madagascar","Sub-Saharan Africa","Low income"
"102","MDV",2973.46,0,2630.7,0.9,2630.7,0,0,0,0,60.84,41.52,110384.17,39846.1,2018,0,"Maldives","South Asia","Upper middle income"
"103","MEX",1118248.5,0.96,1052693.76,0.9,1052693.76,12443.18,7139.6,44171030.17,11726346.62,12443.18,7139.6,44171030.17,11726346.62,2018,32444683.55,"Mexico","Latin America & Caribbean","Upper middle income"
"104","MHL",623.08,0.28,536.49,0.9,536.49,4.47,3.62,7003.43,3082.57,14.37,11.63,22511.02,9908.25,2018,3920.86,"Marshall Islands","East Asia & Pacific","Upper middle income"
"105","MKD",11241.05,0.4,9998.1,0.9,9998.1,27.73,18.35,186453.46,19055.19,62.39,41.29,419520.28,42874.17,2018,167398.27,"North Macedonia","Europe & Central Asia","Upper middle income"
"106","MLI",302388.94,0,228123.9,0.9,228123.9,0,0,0,0,5630.56,4607.71,3193734.6,3443275.81,2018,0,"Mali","Sub-Saharan Africa","Low income"
"107","MLT",1951.7,0.8,1745.1,0.9,1745.1,6.42,4.89,442092,9690.29,7.22,5.5,497353.5,10901.57,2018,432401.71,"Malta","Middle East & North Africa","High income"
"108","MMR",533265.14,0,448749.9,0.9,448749.9,0,0,0,0,8455,6281.61,6282498.6,5365123.68,2018,0,"Myanmar","East Asia & Pacific","Lower middle income"
"109","MNE",3795.57,0,3376.8,0.9,3376.8,0,0,0,0,66.78,40.81,141690.53,45281.35,2018,0,"Montenegro","Europe & Central Asia","Upper middle income"
"110","MNG",25653.54,0,22271.4,0.9,22271.4,0,0,0,0,388.7,353.93,534513.6,362620,2018,0,"Mongolia","East Asia & Pacific","Lower middle income"
"111","MOZ",439054.42,0,348422.4,0.9,348422.4,0,0,0,0,11943.87,9869.38,4877913.6,9812131.28,2018,0,"Mozambique","Sub-Saharan Africa","Low income"
"112","MRT",55814.38,0,45155.7,0.9,45155.7,0,0,0,0,963.01,730.51,632179.8,505608.73,2018,0,"Mauritania","Sub-Saharan Africa","Lower middle income"
"113","MUS",8654.82,0.81,7673.4,0.9,7673.4,99.38,69.77,289778.28,59745.2,110.42,77.52,321975.86,66383.55,2018,230033.08,"Mauritius","Sub-Saharan Africa","Upper middle income"
"114","MWI",269604.25,0,218056.5,0.9,218056.5,0,0,0,0,10307.79,8447.28,3052791,16839506.25,2018,0,"Malawi","Sub-Saharan Africa","Low income"
"115","MYS",245454.18,0.83,218914.2,0.9,218914.2,2179.83,1810.37,8471201.18,1549300.25,2363.67,1963.05,9185639.83,1679964.12,2018,6921900.93,"Malaysia","East Asia & Pacific","Upper middle income"
"116","NAM",28257.82,0,23904.9,0.9,23904.9,0,0,0,0,791.76,567.89,1003049.6,685633.07,2018,0,"Namibia","Sub-Saharan Africa","Upper middle income"
"117","NER",345884.75,0,266238.9,0.9,266238.9,0,0,0,0,1975.47,1695.65,3727344.6,1143215.12,2018,0,"Niger","Sub-Saharan Africa","Low income"
"118","NGA",2871228.69,0,2152476,0.9,2152476,0,0,0,0,24008.57,18614.97,51659424,19547834.62,2018,0,"Nigeria","Sub-Saharan Africa","Lower middle income"
"119","NIC",62708.52,0,54914.4,0.9,54914.4,0,0,0,0,1195.92,814.69,1317945.6,919118.59,2018,0,"Nicaragua","Latin America & Caribbean","Lower middle income"
"120","NLD",94792.89,0.45,84898.8,0.9,84898.8,242.19,104.53,12098079,338570.79,484.38,209.05,24196158,677141.59,2018,11759508.21,"Netherlands","Europe & Central Asia","High income"
"121","NOR",31165.67,0.86,27948.6,0.9,27948.6,245.52,95.91,7611335.4,345353.39,256.94,100.37,7965351,361416.34,2018,7265982.01,"Norway","Europe & Central Asia","High income"
"122","NPL",318836.6,0,271363.5,0.9,271363.5,0,0,0,0,5799.99,4551.87,3799089,4268334.81,2018,0,"Nepal","South Asia","Lower middle income"
"123","NZL",30588.61,0.58,27365.4,0.9,27365.4,91.42,57.93,5026111.8,150783.7,141.86,89.89,7799139,233974.7,2018,4875328.1,"New Zealand","East Asia & Pacific","High income"
"124","OMN",27491.24,0,24435,0.9,24435,0,0,0,0,173.58,133.28,6963975,114857.78,2018,0,"Oman","Middle East & North Africa","High income"
"125","PAK",2431313.36,0,1976152.5,0.9,1976152.5,0,0,0,0,9244.24,6437.33,47427660,7378629.01,2018,0,"Pakistan","South Asia","Lower middle income"
"126","PAN",36344.58,0.69,31963.5,0.9,31963.5,337.38,241.56,1028244.49,312304.46,440.06,315.08,1341188.46,407353.64,2018,715940.03,"Panama","Latin America & Caribbean","High income"
"127","PER",280541.44,0.64,246471.3,0.9,246471.3,4289.4,3086.81,7354265.42,2697582.72,6031.98,4340.83,10341935.75,3793475.69,2018,4656682.7,"Peru","Latin America & Caribbean","Upper middle income"
"128","PHL",1079102.71,0.01,939898.8,0.9,939898.8,153.78,110.46,438201.71,111006.46,13839.83,9941.11,39438153.65,9990581.82,2018,327195.25,"Philippines","East Asia & Pacific","Lower middle income"
"129","PNG",101312.67,0,84588.3,0.9,84588.3,0,0,0,0,1951,1483.47,2030119.2,1415792.17,2018,0,"Papua New Guinea","East Asia & Pacific","Lower middle income"
"130","POL",185480.35,0,165841.2,0.9,165841.2,0,0,0,0,2015.08,1251.78,47264742,1260030.92,2018,0,"Poland","Europe & Central Asia","High income"
"131","PRT",49815.94,0.8,44640,0.9,44640,396.14,199.07,11308800,567924.79,445.66,223.95,12722400,638915.38,2018,10740875.21,"Portugal","Europe & Central Asia","High income"
"132","PRY",67611.78,0.55,59088.6,0.9,59088.6,1101.97,815.97,1515163.01,999343.2,1803.22,1335.23,2479357.66,1635288.87,2018,515819.81,"Paraguay","Latin America & Caribbean","Upper middle income"
"133","PSE",56296.68,0,49416.3,0.9,49416.3,0,0,0,0,441.16,336.73,2073507.95,428993.43,2018,0,"West Bank and Gaza","Middle East & North Africa","Lower middle income"
"134","QAT",11099.91,0,9890.1,0.9,9890.1,0,0,0,0,38.33,42.47,2818678.5,25313.95,2018,0,"Qatar","Middle East & North Africa","High income"
"135","ROU",104938.49,0,93175.2,0.9,93175.2,0,0,0,0,1727.13,1029.42,3909631.39,1222406.13,2018,0,"Romania","Europe & Central Asia","High income"
"136","RUS",758297.24,0,673775.1,0.9,673775.1,0,0,0,0,7098.15,3723.91,28271603.2,7703062.14,2018,0,"Russian Federation","Europe & Central Asia","Upper middle income"
"137","RWA",162420.05,0.87,133728.3,0.9,133728.3,3248.69,2608.61,1809789.66,2303490.02,3360.71,2698.56,1872196.2,2382920.71,2018,-493700.36,"Rwanda","Sub-Saharan Africa","Low income"
"138","SAU",252869.92,0,223739.1,0.9,223739.1,0,0,0,0,777.43,549.19,63765643.5,547938.27,2018,0,"Saudi Arabia","Middle East & North Africa","High income"
"139","SDN",557230.87,0,457001.1,0.9,457001.1,0,0,0,0,3435.92,2676.32,10968026.4,7690770.49,2018,0,"Sudan","Sub-Saharan Africa","Low income"
"140","SEN",210399.1,0,174809.7,0.9,174809.7,0,0,0,0,5705.4,4514.55,4195432.8,3200645.85,2018,0,"Senegal","Sub-Saharan Africa","Lower middle income"
"141","SGP",23786.29,0,21348,0.9,21348,0,0,0,0,193.42,143.9,6084180,297697.9,2018,0,"Singapore","East Asia & Pacific","High income"
"142","SLB",7463.57,0,6529.5,0.9,6529.5,0,0,0,0,169.48,121.9,156708,131755.82,2018,0,"Solomon Islands","East Asia & Pacific","Lower middle income"
"143","SLE",117998.5,0,85941.9,0.9,85941.9,0,0,0,0,1203.82,978.78,1203186.6,1096154.95,2018,0,"Sierra Leone","Sub-Saharan Africa","Low income"
"144","SLV",59058.69,0,51858,0.9,51858,0,0,0,0,779.19,602.69,2175961.68,613804.36,2018,0,"El Salvador","Latin America & Caribbean","Lower middle income"
"145","SOM",238913.59,0,180290.7,0.9,180290.7,0,0,0,0,3130.27,2642.87,2524069.8,1887772.91,2018,0,"Somalia","Sub-Saharan Africa","Low income"
"146","SRB",48764.57,0,43548.3,0.9,43548.3,0,0,0,0,662.45,383.22,1827286.67,485393.73,2018,0,"Serbia","Europe & Central Asia","Upper middle income"
"147","STP",2926.43,0,2498.4,0.9,2498.4,0,0,0,0,90.98,87.26,59961.6,78593.03,2018,0,"São Tomé and Príncipe","Sub-Saharan Africa","Lower middle income"
"148","SUR",5088.65,0.55,4457.7,0.9,4457.7,55.64,39.26,114305.33,66873.17,91.05,64.24,187045.09,109428.82,2018,47432.16,"Suriname","Latin America & Caribbean","Upper middle income"
"149","SVK",26897.93,0,24030.9,0.9,24030.9,0,0,0,0,349.07,176.12,6848806.5,209875.39,2018,0,"Slovak Republic","Europe & Central Asia","High income"
"150","SVN",9631.26,0.45,8632.8,0.9,8632.8,24.99,16.67,1230174,35395.1,49.97,33.35,2460348,70790.19,2018,1194778.9,"Slovenia","Europe & Central Asia","High income"
"151","SWE",55234.07,0.75,49534.2,0.9,49534.2,345.1,149.37,11764372.5,504383.8,414.12,179.25,14117247,605260.57,2018,11259988.7,"Sweden","Europe & Central Asia","High income"
