"","country","cohort_size","current_cov","curr_vacc_cohort_size","future_cov","future_vacc_cohort_size","curr_cc_prev","curr_mort_prev","curr_cost","curr_cost_prev","proj_cc_prev","proj_mort_prev","proj_cost","proj_cost_prev","year","current_net_cost","country_name","region","income_group"
"51","ETH",1459312.83,0,1151218.8,0.9,1151218.8,0,0,0,0,20227.22,16327.1,16117063.2,22580168.63,2014,0,"Ethiopia","Sub-Saharan Africa","Low income"
"52","FIN",28345.77,0,25408.8,0.9,25408.8,0,0,0,0,106.84,46.91,7241508,156247.68,2014,0,"Finland","Europe & Central Asia","High income"
"53","FJI",7510.83,0.89,6578.1,0.9,6578.1,177.06,144.46,272950.22,146586.47,179.05,146.08,276017.08,148233.5,2014,126363.75,"Fiji","East Asia & Pacific","Upper middle income"
"54","FRA",385719.48,0.13,345413.7,0.9,345413.7,346.47,164.93,14219530.65,480315.63,2398.67,1141.81,98442904.5,3325262.04,2014,13739215.02,"France","Europe & Central Asia","High income"
"55","FSM",1213.32,0,1037.7,0.9,1037.7,0,0,0,0,24.75,19.05,43541.89,17336.81,2014,0,"Micronesia, Fed. Sts.","East Asia & Pacific","Lower middle income"
"56","GAB",20607.13,0,16902.9,0.9,16902.9,0,0,0,0,432.5,264.6,709245.68,191833.69,2014,0,"Gabon","Sub-Saharan Africa","Upper middle income"
"57","GBR",343948.46,0.85,307652.4,0.9,307652.4,1959.5,726.96,82809771,2863158.06,2074.77,769.72,87680934,3031579.12,2014,79946612.94,"United Kingdom","Europe & Central Asia","High income"
"58","GEO",21057.57,0,18428.4,0.9,18428.4,0,0,0,0,183.29,121.34,442281.6,131331.58,2014,0,"Georgia","Europe & Central Asia","Upper middle income"
"59","GHA",340271.09,0,274304.7,0.9,274304.7,0,0,0,0,6845.24,5000.06,6583312.8,11462895.37,2014,0,"Ghana","Sub-Saharan Africa","Lower middle income"
"60","GIN",178037.22,0,133386.3,0.9,133386.3,0,0,0,0,4888.51,3917.4,1867408.2,3951364.57,2014,0,"Guinea","Sub-Saharan Africa","Low income"
"61","GMB",28071.63,0,22392,0.9,22392,0,0,0,0,916.23,821.27,313488,1062036.5,2014,0,"Gambia, The","Sub-Saharan Africa","Low income"
"62","GNB",24353.5,0,18388.8,0.9,18388.8,0,0,0,0,531.27,431.95,257443.2,353453.81,2014,0,"Guinea-Bissau","Sub-Saharan Africa","Low income"
"63","GNQ",13071.59,0,9986.4,0.9,9986.4,0,0,0,0,220.35,145.05,2846124,102336.43,2014,0,"Equatorial Guinea","Sub-Saharan Africa","Upper middle income"
"64","GRC",52185.99,0,46715.4,0.9,46715.4,0,0,0,0,391.52,183.96,13313889,495624.89,2014,0,"Greece","Europe & Central Asia","High income"
"65","GTM",201147.11,0,172740.6,0.9,172740.6,0,0,0,0,3614.58,2599.94,7248195.58,2409899.08,2014,0,"Guatemala","Latin America & Caribbean","Upper middle income"
"66","GUY",8451.12,0.04,7279.2,0.9,7279.2,8.26,5.22,7764.48,6935.17,185.88,117.43,174700.8,156041.38,2014,829.31,"Guyana","Latin America & Caribbean","Upper middle income"
"67","HND",107629.76,0,92828.7,0.9,92828.7,0,0,0,0,1512.58,1038.41,2227888.8,1453812.85,2014,0,"Honduras","Latin America & Caribbean","Lower middle income"
"68","HRV",19847.32,0,17728.2,0.9,17728.2,0,0,0,0,163.52,81.63,5052537,224223.08,2014,0,"Croatia","Europe & Central Asia","High income"
"69","HTI",129948.12,0,104136.3,0.9,104136.3,0,0,0,0,1399.48,1161.1,1457908.2,1216416.12,2014,0,"Haiti","Latin America & Caribbean","Lower middle income"
"70","HUN",47261,0,42169.5,0.9,42169.5,0,0,0,0,584.02,247.78,12018307.5,510156.19,2014,0,"Hungary","Europe & Central Asia","High income"
"71","IDN",2393785.66,0,2056434.3,0.9,2056434.3,0,0,0,0,44904.35,32029.57,49354423.2,30917690.24,2014,0,"Indonesia","East Asia & Pacific","Lower middle income"
"72","IND",13085748.93,0,10726470.9,0.9,10726470.9,0,0,0,0,186272.49,134010.98,257435301.6,119279933.18,2014,0,"India","South Asia","Lower middle income"
"73","IRL",29255.47,0.87,26168.4,0.9,26168.4,219.28,94.33,7209394.2,321055.88,226.84,97.59,7457994,332126.78,2014,6888338.32,"Ireland","Europe & Central Asia","High income"
"74","IRN",554164.73,0,483723,0.9,483723,0,0,0,0,1577.23,1316.34,20297017.08,2730946.44,2014,0,"Iran, Islamic Rep.","Middle East & North Africa","Lower middle income"
"75","IRQ",416411.08,0,358793.1,0.9,358793.1,0,0,0,0,738.53,571.14,15054958.48,332817.3,2014,0,"Iraq","Middle East & North Africa","Upper middle income"
"76","ISL",2087.23,0.89,1872,0.9,1872,10.55,6.62,527592,16568.66,10.67,6.69,533520,16754.82,2014,511023.34,"Iceland","Europe & Central Asia","High income"
"77","ISR",63811.17,0.51,57060,0.9,57060,162.41,112.3,9215190,239723.03,286.6,198.17,16262100,423040.65,2014,8975466.97,"Israel","Middle East & North Africa","High income"
"78","ITA",272951.36,0.5,244432.8,0.9,244432.8,767.75,291.06,38701860,1081339.2,1381.95,523.91,69663348,1946410.55,2014,37620520.8,"Italy","Europe & Central Asia","High income"
"79","JAM",25162.84,0,22183.2,0.9,22183.2,0,0,0,0,438.73,320.55,930807.07,479824.06,2014,0,"Jamaica","Latin America & Caribbean","Upper middle income"
"80","JOR",101329.36,0,88776,0.9,88776,0,0,0,0,318.16,254.35,3725040.96,309390.26,2014,0,"Jordan","Middle East & North Africa","Upper middle income"
"81","JPN",557851.34,0.01,499930.2,0.9,499930.2,62.98,23.16,1583112.3,95373.88,5668.29,2084.14,142480107,8583648.84,2014,1487738.42,"Japan","East Asia & Pacific","High income"
"82","KAZ",107880.45,0,93810.6,0.9,93810.6,0,0,0,0,1251.38,655.41,3936292.78,1420032.62,2014,0,"Kazakhstan","Europe & Central Asia","Upper middle income"
"83","KEN",645350.73,0,527066.1,0.9,527066.1,0,0,0,0,12736.81,8989.08,7378925.4,11295045.09,2014,0,"Kenya","Sub-Saharan Africa","Lower middle income"
"84","KGZ",50125.92,0,43282.8,0.9,43282.8,0,0,0,0,606.67,422.76,605959.2,497410.62,2014,0,"Kyrgyz Republic","Europe & Central Asia","Lower middle income"
"85","KHM",159524.82,0,131586.3,0.9,131586.3,0,0,0,0,1616.41,1152.87,1842208.2,1197868.64,2014,0,"Cambodia","East Asia & Pacific","Lower middle income"
"86","KIR",1096.66,0,919.8,0.9,919.8,0,0,0,0,26.04,21.39,22075.2,18440.28,2014,0,"Kiribati","East Asia & Pacific","Lower middle income"
"87","KOR",247180.25,0,221003.1,0.9,221003.1,0,0,0,0,1711.21,927.44,62985883.5,1217830.28,2014,0,"Korea, Rep.","East Asia & Pacific","High income"
"88","KWT",21455.55,0,19070.1,0.9,19070.1,0,0,0,0,52.67,38.9,5434978.5,33387.65,2014,0,"Kuwait","Middle East & North Africa","High income"
"89","LAO",77983.78,0,63727.2,0.9,63727.2,0,0,0,0,661.52,452.12,1529452.8,559056.79,2014,0,"Lao PDR","East Asia & Pacific","Lower middle income"
"90","LBN",57819.63,0,51183,0.9,51183,0,0,0,0,220.95,158.51,2147638.68,215051.13,2014,0,"Lebanon","Middle East & North Africa","Lower middle income"
"91","LBR",62960.32,0,48177,0.9,48177,0,0,0,0,1673.89,1377.31,674478,1035808.37,2014,0,"Liberia","Sub-Saharan Africa","Low income"
"92","LBY",55415.72,0,48662.1,0.9,48662.1,0,0,0,0,382.23,296.22,2041861.72,234357.54,2014,0,"Libya","Middle East & North Africa","Upper middle income"
"93","LCA",1395.21,0,1233,0.9,1233,0,0,0,0,25.87,20.58,51736.68,21517.38,2014,0,"St. Lucia","Latin America & Caribbean","Upper middle income"
"94","LKA",171233.02,0,151855.2,0.9,151855.2,0,0,0,0,1499.11,925.69,3644524.8,1112093.39,2014,0,"Sri Lanka","South Asia","Lower middle income"
"95","LSO",25568.95,0,20202.3,0.9,20202.3,0,0,0,0,719.57,530.8,484855.2,584716.84,2014,0,"Lesotho","Sub-Saharan Africa","Lower middle income"
"96","LTU",13802.13,0,12303.9,0.9,12303.9,0,0,0,0,194.85,93.93,516271.64,161659.43,2014,0,"Lithuania","Europe & Central Asia","High income"
"97","LUX",3064.1,0.1,2741.4,0.9,2741.4,1.83,0.98,86811,2673.17,16.49,8.83,781299,24058.54,2014,84137.83,"Luxembourg","Europe & Central Asia","High income"
"98","LVA",9004.72,0.48,8007.3,0.9,8007.3,60.98,33,179192.7,50614.73,114.34,61.87,335986.31,94902.62,2014,128577.97,"Latvia","Europe & Central Asia","High income"
"99","MAR",305781.19,0,263246.4,0.9,263246.4,0,0,0,0,2924.43,1845.05,11045818.94,1879732.14,2014,0,"Morocco","Middle East & North Africa","Lower middle income"
"100","MDA",20207.13,0,17795.7,0.9,17795.7,0,0,0,0,212.55,129.82,427096.8,233229.78,2014,0,"Moldova","Europe & Central Asia","Upper middle income"
"101","MDG",326982.79,0,267481.8,0.9,267481.8,0,0,0,0,8887.81,6875.14,3744745.2,7026552.52,2014,0,"Madagascar","Sub-Saharan Africa","Low income"
"102","MDV",2572.94,0,2247.3,0.9,2247.3,0,0,0,0,51.77,35.29,94296.71,33909.11,2014,0,"Maldives","South Asia","Upper middle income"
"103","MEX",1136264.57,0.98,1088624.18,0.9,1088624.18,12725.79,7281.68,45678670.59,11992672.93,12725.79,7281.68,45678670.59,11992672.93,2014,33685997.66,"Mexico","Latin America & Caribbean","Upper middle income"
"104","MHL",626.74,0.14,536.02,0.9,536.02,2.19,1.77,3498.68,1512.48,14.1,11.35,22491.51,9723.08,2014,1986.2,"Marshall Islands","East Asia & Pacific","Upper middle income"
"105","MKD",12218.66,0.47,10856.7,0.9,10856.7,35.18,23.13,237896.84,24175.52,67.36,44.3,455547.13,46293.55,2014,213721.32,"North Macedonia","Europe & Central Asia","Upper middle income"
"106","MLI",269287.59,0,194816.7,0.9,194816.7,0,0,0,0,4742.35,3876.75,2727433.8,2900102.82,2014,0,"Mali","Sub-Saharan Africa","Low income"
"107","MLT",1991.39,0.87,1780.2,0.9,1780.2,7.09,5.36,490445.1,10707.34,7.34,5.55,507357,11076.56,2014,479737.76,"Malta","Middle East & North Africa","High income"
"108","MMR",563231.09,0,469196.1,0.9,469196.1,0,0,0,0,8710.01,6446.55,6568745.4,5526940.03,2014,0,"Myanmar","East Asia & Pacific","Lower middle income"
"109","MNE",3802.85,0,3381.3,0.9,3381.3,0,0,0,0,66.69,40.38,141879.35,45224.24,2014,0,"Montenegro","Europe & Central Asia","Upper middle income"
"110","MNG",22017.16,0,18904.5,0.9,18904.5,0,0,0,0,326.13,293.77,453708,304245.96,2014,0,"Mongolia","East Asia & Pacific","Lower middle income"
"111","MOZ",408911.1,0,313011.9,0.9,313011.9,0,0,0,0,10533.64,8686.13,4382166.6,8653599.99,2014,0,"Mozambique","Sub-Saharan Africa","Low income"
"112","MRT",50754.7,0,40695.3,0.9,40695.3,0,0,0,0,856.75,648.55,569734.2,449816.58,2014,0,"Mauritania","Sub-Saharan Africa","Lower middle income"
"113","MUS",9631.36,0,8532,0.9,8532,0,0,0,0,121.25,84.61,358002.72,72894.77,2014,0,"Mauritius","Sub-Saharan Africa","Upper middle income"
"114","MWI",244965.39,0,190542.6,0.9,190542.6,0,0,0,0,8900.81,7282.91,2667596.4,14540963.81,2014,0,"Malawi","Sub-Saharan Africa","Low income"
"115","MYS",263789.61,0.85,235002.6,0.9,235002.6,2370.97,1957.43,9312891.92,1685148,2510.43,2072.58,9860709.1,1784274.36,2014,7627743.92,"Malaysia","East Asia & Pacific","Upper middle income"
"116","NAM",26420.01,0,22050.9,0.9,22050.9,0,0,0,0,712.32,508.14,925255.76,616839.53,2014,0,"Namibia","Sub-Saharan Africa","Upper middle income"
"117","NER",307290.42,0,224630.1,0.9,224630.1,0,0,0,0,1642.6,1408.05,3144821.4,950580.49,2014,0,"Niger","Sub-Saharan Africa","Low income"
"118","NGA",2637899.49,0,1916577,0.9,1916577,0,0,0,0,20923.9,16178.66,45997848,17036289.65,2014,0,"Nigeria","Sub-Saharan Africa","Lower middle income"
"119","NIC",62168.35,0,54216.9,0.9,54216.9,0,0,0,0,1165.25,792.8,1301205.6,895545.68,2014,0,"Nicaragua","Latin America & Caribbean","Lower middle income"
"120","NLD",99800.15,0.61,89307.9,0.9,89307.9,343.33,146.82,17251309.35,479964.59,506.55,216.62,25452751.5,708144.47,2014,16771344.76,"Netherlands","Europe & Central Asia","High income"
"121","NOR",29977.18,0.8,26856.9,0.9,26856.9,218.46,84.31,6803748,307281.78,245.76,94.85,7654216.5,345692,2014,6496466.22,"Norway","Europe & Central Asia","High income"
"122","NPL",348551.33,0,291582.9,0.9,291582.9,0,0,0,0,6107.38,4778.23,4082160.6,4494548.94,2014,0,"Nepal","South Asia","Lower middle income"
"123","NZL",28816.57,0.59,25759.8,0.9,25759.8,86.9,54.65,4812789.3,143328.61,132.56,83.36,7341543,218636.87,2014,4669460.69,"New Zealand","East Asia & Pacific","High income"
"124","OMN",23713.87,0,20959.2,0.9,20959.2,0,0,0,0,147.63,113.11,5973372,97685.18,2014,0,"Oman","Middle East & North Africa","High income"
"125","PAK",2357487.76,0,1894013.1,0.9,1894013.1,0,0,0,0,8790.62,6113.23,45456314.4,7016559,2014,0,"Pakistan","South Asia","Lower middle income"
"126","PAN",35172.91,0.81,30842.1,0.9,30842.1,378.44,270.3,1164721.06,350314.36,420.49,300.33,1294134.52,389238.17,2014,814406.7,"Panama","Latin America & Caribbean","High income"
"127","PER",278440.11,0.02,242637.3,0.9,242637.3,130.44,93.48,226245.8,82032.41,5869.76,4206.69,10181061.11,3691458.53,2014,144213.39,"Peru","Latin America & Caribbean","Upper middle income"
"128","PHL",1048364.25,0,910260,0.9,910260,0,0,0,0,13257.32,9476.22,38194509.6,9570081.08,2014,0,"Philippines","East Asia & Pacific","Lower middle income"
"129","PNG",96254.31,0,79856.1,0.9,79856.1,0,0,0,0,1809.08,1366.5,1916546.4,1312802.4,2014,0,"Papua New Guinea","East Asia & Pacific","Lower middle income"
"130","POL",171382.91,0,152993.7,0.9,152993.7,0,0,0,0,1845.96,1142.81,43603204.5,1154276.03,2014,0,"Poland","Europe & Central Asia","High income"
"131","PRT",52698.23,0.87,47155.5,0.9,47155.5,451.62,225.64,12991340.25,647452.7,467.19,233.42,13439317.5,669778.66,2014,12343887.55,"Portugal","Europe & Central Asia","High income"
"132","PRY",67520.62,0.3,58769.1,0.9,58769.1,591.59,436.15,821983.81,536492.79,1774.76,1308.45,2465951.44,1609478.37,2014,285491.02,"Paraguay","Latin America & Caribbean","Upper middle income"
"133","PSE",53055.2,0,46422,0.9,46422,0,0,0,0,407.47,310.25,1947867.12,396232.07,2014,0,"West Bank and Gaza","Middle East & North Africa","Lower middle income"
"134","QAT",8864.57,0,7885.8,0.9,7885.8,0,0,0,0,30.49,33.63,2247453,20131.76,2014,0,"Qatar","Middle East & North Africa","High income"
"135","ROU",100282.66,0,88569,0.9,88569,0,0,0,0,1633.62,968.25,3716355.24,1156218.97,2014,0,"Romania","Europe & Central Asia","High income"
"136","RUS",675138.42,0,596615.4,0.9,596615.4,0,0,0,0,6251.77,3269.55,25033982.18,6784552.4,2014,0,"Russian Federation","Europe & Central Asia","Upper middle income"
"137","RWA",153875.22,0.67,119946.6,0.9,119946.6,2212.26,1772.24,1250110.12,1568610.6,2971.7,2380.62,1679252.4,2107088.87,2014,-318500.48,"Rwanda","Sub-Saharan Africa","Low income"
"138","SAU",245795.43,0,216495,0.9,216495,0,0,0,0,742.51,522.63,61701075,523329.57,2014,0,"Saudi Arabia","Middle East & North Africa","High income"
"139","SDN",524507.93,0,423441,0.9,423441,0,0,0,0,3132.05,2434.33,10162584,7010620.93,2014,0,"Sudan","Sub-Saharan Africa","Low income"
"140","SEN",190914.3,0,153517.5,0.9,153517.5,0,0,0,0,4935.92,3897.12,3684420,2768975.84,2014,0,"Senegal","Sub-Saharan Africa","Lower middle income"
"141","SGP",25003.29,0,22416.3,0.9,22416.3,0,0,0,0,201.08,149.14,6388645.5,309492.06,2014,0,"Singapore","East Asia & Pacific","High income"
"142","SLB",6956.96,0,6068.7,0.9,6068.7,0,0,0,0,155.46,111.49,145648.8,120856.57,2014,0,"Solomon Islands","East Asia & Pacific","Lower middle income"
"143","SLE",112738.05,0,78433.2,0.9,78433.2,0,0,0,0,1073.32,871.38,1098064.8,977328.6,2014,0,"Sierra Leone","Sub-Saharan Africa","Low income"
"144","SLV",63800.84,0,55881,0.9,55881,0,0,0,0,826.48,636.97,2344766.76,651058.92,2014,0,"El Salvador","Latin America & Caribbean","Lower middle income"
"145","SOM",218452.02,0,162192.6,0.9,162192.6,0,0,0,0,2778.05,2343.36,2270696.4,1675356.51,2014,0,"Somalia","Sub-Saharan Africa","Low income"
"146","SRB",50608.28,0,45090.9,0.9,45090.9,0,0,0,0,681.96,392.48,1892014.16,499690.66,2014,0,"Serbia","Europe & Central Asia","Upper middle income"
"147","STP",2698.86,0,2259.9,0.9,2259.9,0,0,0,0,81.01,77.66,54237.6,69985.6,2014,0,"São Tomé and Príncipe","Sub-Saharan Africa","Lower middle income"
"148","SUR",5104.73,0.4,4450.5,0.9,4450.5,40.01,28.22,82996.88,48087.17,90.03,63.51,186742.98,108196.13,2014,34909.71,"Suriname","Latin America & Caribbean","Upper middle income"
"149","SVK",25654.55,0,22881.6,0.9,22881.6,0,0,0,0,330.35,165.59,6521256,198617.06,2014,0,"Slovak Republic","Europe & Central Asia","High income"
"150","SVN",8627.74,0.44,7727.4,0.9,7727.4,21.76,14.39,1076684.4,30818.44,44.5,29.43,2202309,63037.72,2014,1045865.96,"Slovenia","Europe & Central Asia","High income"
"151","SWE",49288.53,0,44180.1,0.9,44180.1,0,0,0,0,367.32,157.26,12591328.5,536866,2014,0,"Sweden","Europe & Central Asia","High income"
"152","SWZ",15527.66,0,12216.6,0.9,12216.6,0,0,0,0,714.63,516.94,512608.54,555499.42,2014,0,"Eswatini","Sub-Saharan Africa","Lower middle income"
"153","TCD",226773.67,0,163950.3,0.9,163950.3,0,0,0,0,1928.47,1618.76,2295304.2,904145.66,2014,0,"Chad","Sub-Saharan Africa","Low income"
"154","TGO",100806.87,0,78505.2,0.9,78505.2,0,0,0,0,1231.72,970.48,1099072.8,724303.52,2014,0,"Togo","Sub-Saharan Africa","Low income"
"155","THA",439505.99,0,387639,0.9,387639,0,0,0,0,6758.01,4439.17,16265332.44,4054872.89,2014,0,"Thailand","East Asia & Pacific","Upper middle income"
"156","TJK",84345.73,0,70838.1,0.9,70838.1,0,0,0,0,550.86,412.99,991733.4,438293.81,2014,0,"Tajikistan","Europe & Central Asia","Lower middle income"
