"","country","cohort_size","current_cov","curr_vacc_cohort_size","future_cov","future_vacc_cohort_size","curr_cc_prev","curr_mort_prev","curr_cost","curr_cost_prev","proj_cc_prev","proj_mort_prev","proj_cost","proj_cost_prev","year","current_net_cost","country_name","region","income_group"
"26","BWA",23390.12,0,19346.4,0.9,19346.4,0,0,0,0,606.09,421.74,811774.94,451381.01,2013,0,"Botswana","Sub-Saharan Africa","Upper middle income"
"27","CAF",72799.82,0,53219.7,0.9,53219.7,0,0,0,0,732.15,600.78,745075.8,581692.15,2013,0,"Central African Republic","Sub-Saharan Africa","Low income"
"28","CAN",184148.59,0.73,164706.3,0.9,164706.3,674.87,386.65,38074606.35,1308714.98,832.03,476.69,46941295.5,1613484.22,2013,36765891.37,"Canada","North America","High income"
"29","CHE",39012.45,0.51,34920.9,0.9,34920.9,75.62,41.16,5639725.35,97821.17,133.45,72.63,9952456.5,172625.59,2013,5541904.18,"Switzerland","Europe & Central Asia","High income"
"30","CHL",123858.92,0,110314.8,0.9,110314.8,0,0,0,0,1349.24,926.74,4628809.01,1259840.52,2013,0,"Chile","Latin America & Caribbean","High income"
"31","CHN",8053989.82,0,7018776,0.9,7018776,0,0,0,0,59611.21,37754.08,294507840.96,43081592.87,2013,0,"China","East Asia & Pacific","Upper middle income"
"32","CIV",330202,0,254524.5,0.9,254524.5,0,0,0,0,5632.88,4370.4,6108588,3463752.41,2013,0,"Côte d’Ivoire","Sub-Saharan Africa","Lower middle income"
"33","CMR",317282.65,0,242857.8,0.9,242857.8,0,0,0,0,5334.99,3950.03,5828587.2,3157446.49,2013,0,"Cameroon","Sub-Saharan Africa","Lower middle income"
"34","COD",1067531.19,0,791911.8,0.9,791911.8,0,0,0,0,19550.72,15646.67,11086765.2,17338829.32,2013,0,"Congo, Dem. Rep.","Sub-Saharan Africa","Low income"
"35","COG",60305.22,0,48364.2,0.9,48364.2,0,0,0,0,918.32,638.25,1160740.8,340230.23,2013,0,"Congo, Rep.","Sub-Saharan Africa","Lower middle income"
"36","COL",424919.88,0.51,373718.7,0.9,373718.7,3331.46,2284.42,8886034.1,3056695.89,5879.04,4031.33,15681236.65,5394169.21,2013,5829338.21,"Colombia","Latin America & Caribbean","Upper middle income"
"37","COM",9606.23,0,7756.2,0.9,7756.2,0,0,0,0,308.57,237.84,108586.8,183360.42,2013,0,"Comoros","Sub-Saharan Africa","Lower middle income"
"38","CPV",5331.37,0,4659.3,0.9,4659.3,0,0,0,0,71.94,64.35,195504.23,40251.25,2013,0,"Cabo Verde","Sub-Saharan Africa","Lower middle income"
"39","CRI",37077.93,0,32922,0.9,32922,0,0,0,0,297.89,267.22,1381407.12,274427.1,2013,0,"Costa Rica","Latin America & Caribbean","Upper middle income"
"40","CYP",6534.36,0,5845.5,0.9,5845.5,0,0,0,0,30.79,38.53,1665967.5,24635.29,2013,0,"Cyprus","Europe & Central Asia","High income"
"41","CZE",44134.16,0,39525.3,0.9,39525.3,0,0,0,0,335.48,203.19,11264710.5,487350.97,2013,0,"Czech Republic","Europe & Central Asia","High income"
"42","DEU",378504.98,0.29,338927.4,0.9,338927.4,714.4,359.63,31124832.9,1047027.05,2217.11,1116.09,96594309,3249394.3,2013,30077805.85,"Germany","Europe & Central Asia","High income"
"43","DJI",9313.94,0,7406.1,0.9,7406.1,0,0,0,0,92.11,73.59,177746.4,57208.95,2013,0,"Djibouti","Middle East & North Africa","Lower middle income"
"44","DNK",33040.77,0.75,29574,0.9,29574,209.26,97.59,7023825,296903.56,251.11,117.11,8428590,356284.28,2013,6726921.44,"Denmark","Europe & Central Asia","High income"
"45","DOM",99871.14,0,86705.1,0.9,86705.1,0,0,0,0,1788.3,1459.93,3638146,1570181.84,2013,0,"Dominican Republic","Latin America & Caribbean","Upper middle income"
"46","DZA",288501.48,0,249238.8,0.9,249238.8,0,0,0,0,2109.77,1381.82,10458060.05,1205587.15,2013,0,"Algeria","Middle East & North Africa","Lower middle income"
"47","ECU",156439.31,0,136558.8,0.9,136558.8,0,0,0,0,2760.75,1939.16,5730007.25,1703703.36,2013,0,"Ecuador","Latin America & Caribbean","Upper middle income"
"48","EGY",864007.49,0,747590.4,0.9,747590.4,0,0,0,0,2581.69,1943.23,31368893.18,3230327.28,2013,0,"Egypt, Arab Rep.","Middle East & North Africa","Lower middle income"
"49","ESP",214760.88,0.74,192321.9,0.9,192321.9,793.21,395.76,45067431.9,1075368.13,964.71,481.33,54811741.5,1307880.16,2013,43992063.77,"Spain","Europe & Central Asia","High income"
"50","EST",5851.09,0,5219.1,0.9,5219.1,0,0,0,0,86.49,30.31,1487443.5,75372.46,2013,0,"Estonia","Europe & Central Asia","High income"
"51","ETH",1441598.83,0,1131797.7,0.9,1131797.7,0,0,0,0,19810.59,15984.82,15845167.8,22115065.86,2013,0,"Ethiopia","Sub-Saharan Africa","Low income"
"52","FIN",28427.69,0,25481.7,0.9,25481.7,0,0,0,0,107,46.89,7262284.5,156494.86,2013,0,"Finland","Europe & Central Asia","High income"
"53","FJI",7566.6,0.59,6626.7,0.9,6626.7,117.65,95.88,182281.37,97399.74,179.46,146.26,278056.33,148575.87,2013,84881.63,"Fiji","East Asia & Pacific","Upper middle income"
"54","FRA",381590.8,0.16,341702.1,0.9,341702.1,421.1,200.3,17312906.4,583766.15,2368.68,1126.68,97385098.5,3283684.57,2013,16729140.25,"France","Europe & Central Asia","High income"
"55","FSM",1235.18,0,1055.7,0.9,1055.7,0,0,0,0,25.09,19.29,44297.17,17576.59,2013,0,"Micronesia, Fed. Sts.","East Asia & Pacific","Lower middle income"
"56","GAB",20271.69,0,16591.5,0.9,16591.5,0,0,0,0,422.98,258.53,696179.34,187610.12,2013,0,"Gabon","Sub-Saharan Africa","Upper middle income"
"57","GBR",349968.52,0.84,313028.1,0.9,313028.1,1968.31,728.92,83265474.6,2876032.02,2108.9,780.99,89213008.5,3081462.88,2013,80389442.58,"United Kingdom","Europe & Central Asia","High income"
"58","GEO",21587.35,0,18884.7,0.9,18884.7,0,0,0,0,187.51,124.06,453232.8,134353.72,2013,0,"Georgia","Europe & Central Asia","Upper middle income"
"59","GHA",336248.2,0,270672.3,0.9,270672.3,0,0,0,0,6709.26,4895.18,6496135.2,11235194.76,2013,0,"Ghana","Sub-Saharan Africa","Lower middle income"
"60","GIN",175400.73,0,130415.4,0.9,130415.4,0,0,0,0,4754.9,3808.13,1825815.6,3843371.04,2013,0,"Guinea","Sub-Saharan Africa","Low income"
"61","GMB",27570.43,0,21909.6,0.9,21909.6,0,0,0,0,889.11,796.31,306734.4,1030598.4,2013,0,"Gambia, The","Sub-Saharan Africa","Low income"
"62","GNB",23935.51,0,17992.8,0.9,17992.8,0,0,0,0,517.14,420.26,251899.2,344055.39,2013,0,"Guinea-Bissau","Sub-Saharan Africa","Low income"
"63","GNQ",12540.44,0,9558.9,0.9,9558.9,0,0,0,0,210.05,138.27,2724286.5,97552.56,2013,0,"Equatorial Guinea","Sub-Saharan Africa","Upper middle income"
"64","GRC",52835.8,0,47296.8,0.9,47296.8,0,0,0,0,395.6,185.63,13479588,500790.27,2013,0,"Greece","Europe & Central Asia","High income"
"65","GTM",198511.43,0,170344.8,0.9,170344.8,0,0,0,0,3553.1,2554.32,7147667.81,2368905.55,2013,0,"Guatemala","Latin America & Caribbean","Upper middle income"
"66","GUY",8608.25,0.09,7414.2,0.9,7414.2,18.88,11.92,17794.08,15850.95,188.82,119.2,177940.8,158509.49,2013,1943.13,"Guyana","Latin America & Caribbean","Upper middle income"
"67","HND",107871.34,0,92978.1,0.9,92978.1,0,0,0,0,1511.55,1037.75,2231474.4,1452818.84,2013,0,"Honduras","Latin America & Caribbean","Lower middle income"
"68","HRV",21198.85,0,18936,0.9,18936,0,0,0,0,174.39,86.93,5396760,239123.61,2013,0,"Croatia","Europe & Central Asia","High income"
"69","HTI",129166.82,0,103439.7,0.9,103439.7,0,0,0,0,1381.43,1145.69,1448155.8,1200728.23,2013,0,"Haiti","Latin America & Caribbean","Lower middle income"
"70","HUN",47559.87,0,42434.1,0.9,42434.1,0,0,0,0,586.89,248.66,12093718.5,512666.21,2013,0,"Hungary","Europe & Central Asia","High income"
"71","IDN",2387765.88,0,2048976.9,0.9,2048976.9,0,0,0,0,44633.26,31812.89,49175445.6,30731036.87,2013,0,"Indonesia","East Asia & Pacific","Lower middle income"
"72","IND",13079313.79,0,10695795.3,0.9,10695795.3,0,0,0,0,185065.73,133041.37,256699087.2,118507180.91,2013,0,"India","South Asia","Lower middle income"
"73","IRL",28901.62,0.89,25850.7,0.9,25850.7,221.35,95.07,7285588.95,324088.23,223.84,96.14,7367449.5,327729.67,2013,6961500.72,"Ireland","Europe & Central Asia","High income"
"74","IRN",556425.88,0,485387.1,0.9,485387.1,0,0,0,0,1576.42,1314.74,20366842.72,2729551.02,2013,0,"Iran, Islamic Rep.","Middle East & North Africa","Lower middle income"
"75","IRQ",408402.38,0,351788.4,0.9,351788.4,0,0,0,0,722.51,558.57,14761041.26,325596.59,2013,0,"Iraq","Middle East & North Africa","Upper middle income"
"76","ISL",2093.23,0.9,1877.4,0.9,1877.4,10.7,6.71,535059,16798.84,10.7,6.71,535059,16798.84,2013,518260.16,"Iceland","Europe & Central Asia","High income"
"77","ISR",62959.02,0,56295,0.9,56295,0,0,0,0,282.32,194.92,16044075,416713.97,2013,0,"Israel","Middle East & North Africa","High income"
"78","ITA",271129.48,0.56,242792.1,0.9,242792.1,853.38,323.03,43055132.4,1201949.77,1371.5,519.15,69195748.5,1931704.99,2013,41853182.63,"Italy","Europe & Central Asia","High income"
"79","JAM",25933.46,0,22861.8,0.9,22861.8,0,0,0,0,450.92,329.31,959281.13,493154.33,2013,0,"Jamaica","Latin America & Caribbean","Upper middle income"
"80","JOR",96741.32,0,84741.3,0.9,84741.3,0,0,0,0,302.76,241.88,3555744.95,294410.59,2013,0,"Jordan","Middle East & North Africa","Upper middle income"
"81","JPN",565200.98,0.15,506497.5,0.9,506497.5,956.28,351.12,24058631.25,1448126.75,5737.7,2106.74,144351787.5,8688760.47,2013,22610504.5,"Japan","East Asia & Pacific","High income"
"82","KAZ",108262.62,0,94063.5,0.9,94063.5,0,0,0,0,1252.99,655.85,3946904.46,1421855.67,2013,0,"Kazakhstan","Europe & Central Asia","Upper middle income"
"83","KEN",633100.97,0,515462.4,0.9,515462.4,0,0,0,0,12416.78,8760.49,7216473.6,11011241.2,2013,0,"Kenya","Sub-Saharan Africa","Lower middle income"
"84","KGZ",50361.7,0,43465.5,0.9,43465.5,0,0,0,0,608.01,423.42,608517,498511.31,2013,0,"Kyrgyz Republic","Europe & Central Asia","Lower middle income"
"85","KHM",162544.21,0,133666.2,0.9,133666.2,0,0,0,0,1636.69,1166.36,1871326.8,1212901.3,2013,0,"Cambodia","East Asia & Pacific","Lower middle income"
"86","KIR",1158.15,0,971.1,0.9,971.1,0,0,0,0,27.4,22.49,23306.4,19404.08,2013,0,"Kiribati","East Asia & Pacific","Lower middle income"
"87","KOR",264748.27,0,236678.4,0.9,236678.4,0,0,0,0,1829.75,989.69,67453344,1302196.9,2013,0,"Korea, Rep.","East Asia & Pacific","High income"
"88","KWT",21357.86,0,18981.9,0.9,18981.9,0,0,0,0,52.37,38.67,5409841.5,33198.79,2013,0,"Kuwait","Middle East & North Africa","High income"
"89","LAO",78933.4,0,64351.8,0.9,64351.8,0,0,0,0,665.69,454.53,1544443.2,562575.1,2013,0,"Lao PDR","East Asia & Pacific","Lower middle income"
"90","LBN",55314.55,0,48959.1,0.9,48959.1,0,0,0,0,210.86,151.18,2054323.84,205235.72,2013,0,"Lebanon","Middle East & North Africa","Lower middle income"
"91","LBR",61431.82,0,46701.9,0.9,46701.9,0,0,0,0,1614.9,1328.06,653826.6,999307.29,2013,0,"Liberia","Sub-Saharan Africa","Low income"
"92","LBY",55440.38,0,48679.2,0.9,48679.2,0,0,0,0,381.36,295.25,2042579.23,233823.81,2013,0,"Libya","Middle East & North Africa","Upper middle income"
"93","LCA",1462.47,0,1292.4,0.9,1292.4,0,0,0,0,27.04,21.49,54229.1,22487.06,2013,0,"St. Lucia","Latin America & Caribbean","Upper middle income"
"94","LKA",168579.24,0,149472.9,0.9,149472.9,0,0,0,0,1472.55,908.78,3587349.6,1092391.52,2013,0,"Sri Lanka","South Asia","Lower middle income"
"95","LSO",25199,0,19890.9,0.9,19890.9,0,0,0,0,703.78,518.76,477381.6,571890.05,2013,0,"Lesotho","Sub-Saharan Africa","Lower middle income"
"96","LTU",14496.53,0,12921.3,0.9,12921.3,0,0,0,0,204.35,98.44,542177.75,169541.36,2013,0,"Lithuania","Europe & Central Asia","High income"
"97","LUX",3079.09,0.2,2754.9,0.9,2754.9,3.68,1.97,174477,5363.14,16.55,8.85,785146.5,24134.15,2013,169113.86,"Luxembourg","Europe & Central Asia","High income"
"98","LVA",8711.38,0.5,7744.5,0.9,7744.5,61.37,33.16,180532.9,50939.27,110.47,59.69,324959.22,91690.69,2013,129593.63,"Latvia","Europe & Central Asia","High income"
"99","MAR",304384.09,0,261825.3,0.9,261825.3,0,0,0,0,2903,1831.17,10986189.59,1865957.89,2013,0,"Morocco","Middle East & North Africa","Lower middle income"
"100","MDA",21093.35,0,18571.5,0.9,18571.5,0,0,0,0,221.57,135.16,445716,243125.55,2013,0,"Moldova","Europe & Central Asia","Upper middle income"
"101","MDG",321837.7,0,262629.9,0.9,262629.9,0,0,0,0,8694.7,6722.73,3676818.6,6873888.43,2013,0,"Madagascar","Sub-Saharan Africa","Low income"
"102","MDV",2687.45,0,2345.4,0.9,2345.4,0,0,0,0,53.99,36.79,98412.98,35358.99,2013,0,"Maldives","South Asia","Upper middle income"
"103","MEX",1132633.83,0.93,1029672.75,0.9,1029672.75,12005.54,6865.1,43205068.59,11313922.36,12005.54,6865.1,43205068.59,11313922.36,2013,31891146.23,"Mexico","Latin America & Caribbean","Upper middle income"
"104","MHL",638.03,0.11,545.32,0.9,545.32,1.75,1.4,2796.65,1204.09,14.29,11.49,22881.65,9851.62,2013,1592.56,"Marshall Islands","East Asia & Pacific","Upper middle income"
"105","MKD",12384.06,0.34,11005.2,0.9,11005.2,25.77,16.92,174449.54,17706.52,68.2,44.78,461778.19,46870.19,2013,156743.02,"North Macedonia","Europe & Central Asia","Upper middle income"
"106","MLI",260905.16,0,187146.9,0.9,187146.9,0,0,0,0,4539.49,3710.04,2620056.6,2776050.28,2013,0,"Mali","Sub-Saharan Africa","Low income"
"107","MLT",2062.96,0.28,1844.1,0.9,1844.1,2.36,1.78,163510.2,3566.57,7.59,5.73,525568.5,11463.97,2013,159943.63,"Malta","Middle East & North Africa","High income"
"108","MMR",558981.09,0,465077.7,0.9,465077.7,0,0,0,0,8603.06,6361.88,6511087.8,5459071.67,2013,0,"Myanmar","East Asia & Pacific","Lower middle income"
"109","MNE",3857.84,0,3429.9,0.9,3429.9,0,0,0,0,67.61,40.85,143918.6,45847.08,2013,0,"Montenegro","Europe & Central Asia","Upper middle income"
"110","MNG",22297.71,0,19137.6,0.9,19137.6,0,0,0,0,329.26,295.84,459302.4,307164.03,2013,0,"Mongolia","East Asia & Pacific","Lower middle income"
"111","MOZ",395871.62,0,301542.3,0.9,301542.3,0,0,0,0,10100.1,8324.54,4221592.2,8297438.27,2013,0,"Mozambique","Sub-Saharan Africa","Low income"
"112","MRT",49551.67,0,39663,0.9,39663,0,0,0,0,832.53,629.93,555282,437100.51,2013,0,"Mauritania","Sub-Saharan Africa","Lower middle income"
"113","MUS",9597.58,0,8499.6,0.9,8499.6,0,0,0,0,120.44,83.92,356643.22,72407.77,2013,0,"Mauritius","Sub-Saharan Africa","Upper middle income"
"114","MWI",239582.52,0,185331.6,0.9,185331.6,0,0,0,0,8629.94,7058.68,2594642.4,14098459.75,2013,0,"Malawi","Sub-Saharan Africa","Low income"
"115","MYS",267381.05,0.9,238161.6,0.9,238161.6,2537.92,2092.38,9993260.74,1803808.79,2537.92,2092.38,9993260.74,1803808.79,2013,8189451.95,"Malaysia","East Asia & Pacific","Upper middle income"
"116","NAM",26823.51,0,22340.7,0.9,22340.7,0,0,0,0,717.52,511.2,937415.77,621338.54,2013,0,"Namibia","Sub-Saharan Africa","Upper middle income"
"117","NER",296976.95,0,214605,0.9,214605,0,0,0,0,1563.64,1339.96,3004470,904887.05,2013,0,"Niger","Sub-Saharan Africa","Low income"
"118","NGA",2566590.56,0,1854671.4,0.9,1854671.4,0,0,0,0,20140.53,15562.95,44512113.6,16398464.09,2013,0,"Nigeria","Sub-Saharan Africa","Lower middle income"
"119","NIC",62384.71,0,54387,0.9,54387,0,0,0,0,1165.26,792.57,1305288,895549.5,2013,0,"Nicaragua","Latin America & Caribbean","Lower middle income"
"120","NLD",99008.69,0.59,88595.1,0.9,88595.1,328.98,140.39,16552517.85,459902.14,501.83,214.15,25249603.5,701545.64,2013,16092615.71,"Netherlands","Europe & Central Asia","High income"
"121","NOR",30246.05,0.75,27095.4,0.9,27095.4,206.4,79.43,6435157.5,290327.53,247.68,95.32,7722189,348393.04,2013,6144829.97,"Norway","Europe & Central Asia","High income"
"122","NPL",357429.33,0,298401.3,0.9,298401.3,0,0,0,0,6220.37,4863.1,4177618.2,4577700.94,2013,0,"Nepal","South Asia","Lower middle income"
"123","NZL",28995.18,0.57,25918.2,0.9,25918.2,84.33,52.94,4678235.1,139084.2,133.15,83.58,7386687,219606.63,2013,4539150.9,"New Zealand","East Asia & Pacific","High income"
"124","OMN",23255.88,0,20547.9,0.9,20547.9,0,0,0,0,144.44,110.61,5856151.5,95575.7,2013,0,"Oman","Middle East & North Africa","High income"
"125","PAK",2346702.38,0,1883064.6,0.9,1883064.6,0,0,0,0,8724.13,6065.19,45193550.4,6963490.14,2013,0,"Pakistan","South Asia","Lower middle income"
"126","PAN",35060.07,0.75,30735.9,0.9,30735.9,348.4,248.69,1074731.97,322502.91,418.08,298.43,1289678.36,387003.5,2013,752229.06,"Panama","Latin America & Caribbean","High income"
"127","PER",280766.14,0,244508.4,0.9,244508.4,0,0,0,0,5898.99,4223.52,10259572.46,3709840.19,2013,0,"Peru","Latin America & Caribbean","Upper middle income"
"128","PHL",1047167.65,0,908908.2,0.9,908908.2,0,0,0,0,13204.1,9427.42,38137788.07,9531665.86,2013,0,"Philippines","East Asia & Pacific","Lower middle income"
"129","PNG",94905.33,0,78683.4,0.9,78683.4,0,0,0,0,1775.17,1338.91,1888401.6,1288192.57,2013,0,"Papua New Guinea","East Asia & Pacific","Lower middle income"
"130","POL",177637.62,0,158569.2,0.9,158569.2,0,0,0,0,1910.12,1181.59,45192222,1194398.1,2013,0,"Poland","Europe & Central Asia","High income"
"131","PRT",53549.77,0.88,47912.4,0.9,47912.4,463.33,231.18,13351588.8,664241.04,473.86,236.44,13655034,679337.42,2013,12687347.76,"Portugal","Europe & Central Asia","High income"
"132","PRY",68573.04,0.71,59660.1,0.9,59660.1,1417.85,1044.25,1974855.37,1285804.76,1797.27,1323.7,2503337.8,1629893.35,2013,689050.61,"Paraguay","Latin America & Caribbean","Upper middle income"
"133","PSE",53375.86,0,46692.9,0.9,46692.9,0,0,0,0,408.26,310.67,1959234.08,396997.29,2013,0,"West Bank and Gaza","Middle East & North Africa","Lower middle income"
"134","QAT",8054.68,0,7164.9,0.9,7164.9,0,0,0,0,27.68,30.51,2041996.5,18281.19,2013,0,"Qatar","Middle East & North Africa","High income"
"135","ROU",101990.02,0,90052.2,0.9,90052.2,0,0,0,0,1659.08,982.08,3778590.31,1174240.23,2013,0,"Romania","Europe & Central Asia","High income"
"136","RUS",650512.04,0,574691.4,0.9,574691.4,0,0,0,0,6014.57,3143.21,24114051.14,6527131.96,2013,0,"Russian Federation","Europe & Central Asia","Upper middle income"
"137","RWA",151675.53,0.56,117233.1,0.9,117233.1,1800.97,1441.97,1021230.56,1276980.64,2894.41,2317.46,1641263.4,2052290.32,2013,-255750.08,"Rwanda","Sub-Saharan Africa","Low income"
"138","SAU",247350.75,0,217812.6,0.9,217812.6,0,0,0,0,744.82,523.82,62076591,524957.29,2013,0,"Saudi Arabia","Middle East & North Africa","High income"
"139","SDN",513701.58,0,413829,0.9,413829,0,0,0,0,3048.97,2368.58,9931896,6824652.72,2013,0,"Sudan","Sub-Saharan Africa","Low income"
"140","SEN",187671.34,0,149854.5,0.9,149854.5,0,0,0,0,4800.75,3788.52,3596508,2693150.64,2013,0,"Senegal","Sub-Saharan Africa","Lower middle income"
"141","SGP",26352.42,0,23622.3,0.9,23622.3,0,0,0,0,211.4,156.68,6732355.5,325378.58,2013,0,"Singapore","East Asia & Pacific","High income"
"142","SLB",6788.8,0,5920.2,0.9,5920.2,0,0,0,0,151.19,108.35,142084.8,117535.11,2013,0,"Solomon Islands","East Asia & Pacific","Lower middle income"
"143","SLE",110993.43,0,76632.3,0.9,76632.3,0,0,0,0,1042.48,846.04,1072852.2,949246.7,2013,0,"Sierra Leone","Sub-Saharan Africa","Low income"
"144","SLV",66189.5,0,57960,0.9,57960,0,0,0,0,854.05,657.65,2432001.6,672777.42,2013,0,"El Salvador","Latin America & Caribbean","Lower middle income"
"145","SOM",213966.15,0,158460.3,0.9,158460.3,0,0,0,0,2704.59,2280.9,2218444.2,1631053.34,2013,0,"Somalia","Sub-Saharan Africa","Low income"
"146","SRB",51104.84,0,45528.3,0.9,45528.3,0,0,0,0,687.68,395.31,1910367.47,503882.03,2013,0,"Serbia","Europe & Central Asia","Upper middle income"
"147","STP",2596.38,0,2169.9,0.9,2169.9,0,0,0,0,77.5,74.28,52077.6,66955.04,2013,0,"São Tomé and Príncipe","Sub-Saharan Africa","Lower middle income"
"148","SUR",5097.92,0,4443.3,0.9,4443.3,0,0,0,0,89.68,63.26,186440.87,107778.39,2013,0,"Suriname","Latin America & Caribbean","Upper middle income"
"149","SVK",26081.02,0,23259.6,0.9,23259.6,0,0,0,0,335.34,167.83,6628986,201616.73,2013,0,"Slovak Republic","Europe & Central Asia","High income"
"150","SVN",8678.15,0.4,7772.4,0.9,7772.4,19.87,13.11,984504,28146,44.71,29.5,2215134,63328.5,2013,956358,"Slovenia","Europe & Central Asia","High income"
"151","SWE",47934.17,0,42966.9,0.9,42966.9,0,0,0,0,356.79,152.36,12245566.5,521465.48,2013,0,"Sweden","Europe & Central Asia","High income"
"152","SWZ",15492.85,0,12154.5,0.9,12154.5,0,0,0,0,707.78,511.72,510002.82,550175.25,2013,0,"Eswatini","Sub-Saharan Africa","Lower middle income"
"153","TCD",219561.4,0,158187.6,0.9,158187.6,0,0,0,0,1852.68,1554.58,2214626.4,868608.52,2013,0,"Chad","Sub-Saharan Africa","Low income"
"154","TGO",97979.55,0,75972.6,0.9,75972.6,0,0,0,0,1184.8,932.77,1063616.4,696713.07,2013,0,"Togo","Sub-Saharan Africa","Low income"
"155","THA",446956.19,0,394065,0.9,394065,0,0,0,0,6853.84,4497.87,16534967.4,4112372.77,2013,0,"Thailand","East Asia & Pacific","Upper middle income"
"156","TJK",86174.66,0,72191.7,0.9,72191.7,0,0,0,0,559.81,419.32,1010683.8,445411.76,2013,0,"Tajikistan","Europe & Central Asia","Lower middle income"
